Finding ID,Report ID,Institution,Institution Type,Report Title ,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Sources Checked (channel A),Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,,Eval? (trackable),Action Trackable?,Finding Type,Tags,Scope,Notes
SCALEAI-2026-05z-SOC2,SCALEAI-2026-05z,Scale AI,For-Profit,[Leaderboard] PRBench – Legal,2026-05-07,Societal,anonymised (all models tested on PRBench),Post-deployment,https://labs.scale.com/leaderboard/prbench-legal,Scale AI reports that enabling web search improves professional-reasoning performance for some models but actively hurts others that over-rely on external sources instead of applying professional judgment.,"Enabling web search improves performance for models, but can actually hurt others that tend to over-rely on external sources rather than applying professional judgment.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,tool-use; web-search; over-reliance,third-party-evaluator,Leaderboard page.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05aa-AUT1,SCALEAI-2026-05aa,Scale AI,For-Profit,[Leaderboard] Humanity's Last Exam (Preview),2026-05-07,Autonomy,Gemini 2.5 Pro Experimental (March 2025); o1 Pro; GPT-4o (November 2024),Post-deployment,https://labs.scale.com/leaderboard/humanitys_last_exam_preview,"On the legacy HLE-preview board (2,700 questions) Gemini 2.5 Pro Experimental (March 2025) leads at 18.81 +/- 1.47, more than double the next entries o1 Pro (9.15) and Claude 3.7 Sonnet thinking (8.93); GPT-4o November 2024 is last at 3.07.",1 Gemini 2.5 Pro Experimental (March 2025) 18.81 ± 1.47,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,frontier-knowledge; legacy-board; leaderboard; ranking,third-party-evaluator,"Leaderboard page; a ranking across many models within one board is a comparative ranking. Superseded 'preview' version of HLE, retained under the site's Legacy section. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-05ab-AUT1,SCALEAI-2026-05ab,Scale AI,For-Profit,[Leaderboard] Humanity's Last Exam Text Only (Preview),2026-05-07,Autonomy,Gemini 2.5 Pro Experimental (March 2025); o3-mini (high); GPT-4o (November 2024),Post-deployment,https://labs.scale.com/leaderboard/humanitys_last_exam_text_only_preview,"On the legacy text-only HLE-preview board (87% of the dataset) Gemini 2.5 Pro Experimental leads at 18.57 +/- 1.57, followed by o3-mini high (13.97) and o3-mini medium (11.10); GPT-4o November 2024 is last at 2.62.",1 Gemini 2.5 Pro Experimental (March 2025) 18.57 ± 1.57 2 o3-mini (high)** 13.97 ± 1.40,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,frontier-knowledge; legacy-board; leaderboard; ranking,third-party-evaluator,"Leaderboard page; a ranking across many models within one board is a comparative ranking. Superseded 'preview' version, retained under the site's Legacy section. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-05ac-AUT1,SCALEAI-2026-05ac,Scale AI,For-Profit,[Leaderboard] SWE Atlas – Q&A,2026-05-12,Autonomy,Opus 5 (Claude Code) xHigh; Opus 4.8 (Claude Code); GLM 5.2; Gemini 3 Flash,Post-deployment,https://labs.scale.com/leaderboard/sweatlas-qna,"On SWE Atlas Codebase QnA (124 deep code-comprehension tasks) Opus 5 with Claude Code leads at 63.17 +/- 5.01 and Opus 4.8 at 57.26, with GLM 5.2 the best open model at 48.12; Gemini 3.1 Pro on mini-SWE-Agent reaches only 13.50 and Gemini 3 Flash is last at 8.20.",1 Opus 5 (Claude Code) xHigh NEW 63.17 ± 5.01 1 Opus 4.8 (Claude Code) xhigh 57.26 ± 4.93,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,code-comprehension; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. Scale AI also notes 'even the most frontier models (that report >80% on SWE-Bench) score 35% on the benchmark'. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05ac-AUT2,SCALEAI-2026-05ac,Scale AI,For-Profit,[Leaderboard] SWE Atlas – Q&A,2026-05-12,Autonomy,Fable-5 (Claude Code) xHigh,Post-deployment,https://labs.scale.com/leaderboard/sweatlas-qna,"Scale AI recorded an elevated refusal rate for Fable-5 in Claude Code on the Codebase QnA benchmark, where benign code-comprehension queries triggered security-related filters and the resulting failures were scored 0.","For Fable-5 (Claude Code) xHigh and GPT-5.6-Sol (Codex) xHigh we observed an elevated refusal rate on this benchmark when we ran this model, since it triggered security related filters",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,over-refusal; false-refusal; code-comprehension,third-party-evaluator,Leaderboard page. Split by company per one-finding-per-row rule.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05ac-AUT3,SCALEAI-2026-05ac,Scale AI,For-Profit,[Leaderboard] SWE Atlas – Q&A,2026-05-12,Autonomy,GPT-5.6-Sol (Codex) xHigh,Post-deployment,https://labs.scale.com/leaderboard/sweatlas-qna,"The same elevated refusal rate on benign Codebase QnA queries was recorded for GPT-5.6-Sol in Codex, with security-related filters causing failures scored as 0.","GPT-5.6-Sol (Codex) xHigh we observed an elevated refusal rate on this benchmark when we ran this model, since it triggered security related filters",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,over-refusal; false-refusal; code-comprehension,third-party-evaluator,Leaderboard page. Split by company per one-finding-per-row rule.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05ad-JAI1,SCALEAI-2026-05ad,Scale AI,For-Profit,ASPI: Seeking Ambiguity Clarification Amplifies Prompt Injection Vulnerability in LLM Agents,2026-05-17,Jailbreaks,o3,Post-deployment,https://labs.scale.com/papers/aspi,"On ASPI's 728 matched task-attack scenarios, o3's prompt-injection attack success rate rose from 1.8% when acting on a fully specified instruction to 34.0% when the agent first paused to ask the user a clarifying question.",attack success rises from 1.8% to 34.0% for o3,,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,prompt-injection; clarification-state; agent-security,third-party-evaluator,[Report tested: ten frontier LLMs.] Split by company per one-finding-per-row rule. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05ad-JAI2,SCALEAI-2026-05ad,Scale AI,For-Profit,ASPI: Seeking Ambiguity Clarification Amplifies Prompt Injection Vulnerability in LLM Agents,2026-05-17,Jailbreaks,Gemini-3-Flash,Post-deployment,https://labs.scale.com/papers/aspi,Gemini-3-Flash showed the same amplification: prompt-injection attack success rose from 2.2% in the execution setting to 35.7% in the clarification-seeking setting.,from 2.2% to 35.7% for Gemini-3-Flash,,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,prompt-injection; clarification-state; agent-security,third-party-evaluator,Split by company per one-finding-per-row rule. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-05ad-JAI3,SCALEAI-2026-05ad,Scale AI,For-Profit,ASPI: Seeking Ambiguity Clarification Amplifies Prompt Injection Vulnerability in LLM Agents,2026-05-17,Jailbreaks,anonymised (ten frontier LLMs),Post-deployment,https://labs.scale.com/papers/aspi,"Across all ten frontier LLMs evaluated, clarification-seeking consistently and substantially amplified prompt-injection vulnerability, which Scale AI argues means execution-time security evaluation systematically understates the attack surface of interactive agents.","standard execution-time security evaluation systematically underestimates the attack surface of interactive agents, and that robustness under fully specified tasks does not translate to robustness under ambiguity",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,prompt-injection; evaluation-gap; agent-security,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-06-BIO3,SCALEAI-2026-06,Scale AI,For-Profit,[Labs Blog] Coding Agents for Drug Discovery,2026-06-04,Bio-Chem,Claude Code (Claude Opus 4.7),Post-deployment,https://labs.scale.com/blog/coding-agents-drug-discovery,"Claude Code (Opus 4.7) declined 5 of 66 drug-discovery tasks on content-policy grounds, including HIV-1 reverse transcriptase, SARS-CoV-2 PLpro and two competitor-patent tasks; on review Scale AI found no clear safety basis, since the tasks ask for routine structural or patent analysis of already-published data.","Claude Code answered 61, declining 5 on content-policy grounds. The declined tasks include HIV-1 reverse transcriptase, two competitor-patent tasks, and SARS-CoV-2 PLpro. On review these refusals had no clear safety basis",,,,,,,,,,,,,,,,,,,,,,,yes,yes,capability-finding,over-refusal; false-refusal; drug-discovery; biomedical,third-party-evaluator,"[Report tested: Claude Code (Opus 4.7), Codex (GPT-5.5), Gemini CLI (Gemini 3.1 Pro).] TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-06-BIO4,SCALEAI-2026-06,Scale AI,For-Profit,[Labs Blog] Coding Agents for Drug Discovery,2026-06-04,Bio-Chem,Claude Code (Opus 4.7); Codex (GPT-5.5); Gemini CLI (Gemini 3.1 Pro),Post-deployment,https://labs.scale.com/blog/coding-agents-drug-discovery,"Across the 61 tasks all three coding agents answered, mean outcome accuracy was 62% for Codex (GPT-5.5), 53% for Gemini CLI (Gemini 3.1 Pro) and 46% for Claude Code (Opus 4.7), with Codex leading on structural reasoning (73%) and database screening (62%) and Claude Code leading on molecular biology (58%) and patent mining (61%).","The Average panel shows mean outcome accuracy across capabilities: 46% for Claude Code, 62% for Codex, and 53% for Gemini.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,drug-discovery; agent-comparison; ranking,third-party-evaluator,"Comparative ranking across three vendors, so Tier B; per-vendor strengths recorded in the same row as one ranking finding. TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-06-BIO5,SCALEAI-2026-06,Scale AI,For-Profit,[Labs Blog] Coding Agents for Drug Discovery,2026-06-04,Bio-Chem,Claude Code (Opus 4.7); Codex (GPT-5.5); Gemini CLI (Gemini 3.1 Pro),Post-deployment,https://labs.scale.com/blog/coding-agents-drug-discovery,"On 43 of the 66 drug-discovery tasks at least one agent produced a correct answer, but on the remaining 23 none did, and the tasks that defeated all three were consistently the longest multi-step pipelines, with failures described as planning rather than domain-knowledge errors.",On 43 of the 66 tasks at least one of the three agents produced a correct answer (≥85% outcome); on the remaining 23 none did.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,long-horizon; planning-failure; drug-discovery,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-06-BIO6,SCALEAI-2026-06,Scale AI,For-Profit,[Labs Blog] Coding Agents for Drug Discovery,2026-06-04,Bio-Chem,Claude Code (Opus 4.7); Codex (GPT-5.5); Gemini CLI (Gemini 3.1 Pro),Post-deployment,https://labs.scale.com/blog/coding-agents-drug-discovery,"When Scale AI re-ran unsolved tasks with the expert's method supplied as guidance (the sequence of steps and which tools to use, but not the answer), a majority became solvable, indicating the bottleneck is high-level planning rather than scientific knowledge.","When we supply an expert's method, the sequence of steps and which tools to use without revealing the answer, a majority of the unsolved tasks we re-ran become solvable.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,planning-bottleneck; scaffolding; drug-discovery,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-07a-AUT1,SCALEAI-2026-07a,Scale AI,For-Profit,[Labs Blog] MCP vs CLI,2026-07-08,Autonomy,Claude Opus 4.6; GPT-5.4 (reasoning off),Post-deployment,https://labs.scale.com/blog/mcp-vs-cli,"In a controlled comparison where CLI commands were generated from the same MCP tool schemas, less capable models were sensitive to the interface: Opus 4.6 rose from roughly 8.5% to 17.7% task success on data-heavy tasks with CLI but fell relative to MCP on lighter tasks (11.8% MCP vs 7.3% CLI), and reasoning-off GPT-5.4 passed about 9% more rubric criteria with CLI.","On the data-heavy Environment 2 tasks, CLI improved task success over MCP: roughly from 8.5% to 17.7%.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,mcp; cli; tool-interface; agent-scaffolding,third-party-evaluator,"[Report tested: Opus 4.6, Opus 4.8, GPT-5.4 (reasoning on/off), GPT-5.5 across MCP-only, CLI-only, Both and Hybrid conditions on 50 long-horizon tasks.] TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-07a-AUT2,SCALEAI-2026-07a,Scale AI,For-Profit,[Labs Blog] MCP vs CLI,2026-07-08,Autonomy,Claude Opus 4.6; Claude Opus 4.8; GPT-5.4; GPT-5.5,Post-deployment,https://labs.scale.com/blog/mcp-vs-cli,"Giving an agent both MCP and CLI interfaces for the same backend operations did not produce intelligent routing: models almost always fell back to MCP and barely touched the CLI, so the interface split has to be encoded by the developer rather than left to the model.",giving the agent both MCP and CLI did not produce smart routing between the two interfaces. Models almost always fell back to MCP and barely touched the CLI.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,tool-routing; agent-behaviour; interface-selection,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-07a-GOV1,SCALEAI-2026-07a,Scale AI,For-Profit,[Labs Blog] MCP vs CLI,2026-07-08,Governance - evaluation methodology,Claude Opus 4.8; GPT-5.5,N/A,https://labs.scale.com/blog/mcp-vs-cli,"Scale AI found that cost comparisons between MCP and CLI reverse depending on the harness rather than the interface: Opus 4.8 on Claude Code cost $2.84 per run on MCP versus $3.52 on CLI, while GPT-5.5 on the OpenAI Agents SDK cost $3.51 on MCP versus $2.11 on CLI, because the two harnesses handle large tool outputs differently.","For Opus 4.8, MCP is cheaper than CLI on both per-run and per-solved-task cost. For GPT-5.5, the cost flips, with CLI being the cheaper interface",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,cost-measurement; harness-effects; agent-evaluation,third-party-evaluator,TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-07b-SOC1,SCALEAI-2026-07b,Scale AI,For-Profit,[Leaderboard] Visual Tool Bench (VTB),2026-07-09,Societal,Muse Spark 1.1; gpt-5.4; gemini-3.1-pro-preview; llama4-maverick,Post-deployment,https://labs.scale.com/leaderboard/vtb,"On VisualToolBench, Muse Spark 1.1 leads at 44.77 +/- 2.82 average pass rate, followed by gpt-5.4 high (29.17) and gemini-3.1-pro-preview (28.97), while llama4-maverick is last at 1.41; the write-up notes that 11 of the original 16 models scored an average pass rate below 10%.",1 Muse Spark 1.1 NEW 44.77 ± 2.82 2 gpt-5.4-2026-03-05 (reasoning effort = high) 29.17 ± 0.13,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,visual-tool-use; multimodal; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-07b-SOC2,SCALEAI-2026-07b,Scale AI,For-Profit,[Leaderboard] Visual Tool Bench (VTB),2026-07-09,Societal,GPT-5; Gemini-2.5-pro; o3,Post-deployment,https://labs.scale.com/leaderboard/vtb,"Error analysis attributes 70-82% of VTB failures to visual perception rather than logic, and an ablation shows divergent tool integration: GPT-5's performance drops 11-14% without tools whereas Gemini-2.5-pro's improves by 2.7%, suggesting its tool use is not yet well integrated.","GPT-5's performance drops 11-14% without tools, whereas Gemini-2.5-pro's performance improves by 2.7%, suggesting its tool-use is not yet well-integrated",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,visual-perception; tool-integration; ablation,third-party-evaluator,"Leaderboard page; comparative finding across vendors, so Tier B.  TODO severity ensemble + Channel A/B/C."
SCALEAI-2026-07c-SOC1,SCALEAI-2026-07c,Scale AI,For-Profit,[Leaderboard] Remote Labor Index (RLI),2026-07-14,Societal,Fable-5; Opus 4.8; Codex GPT 5.5; gemini-2.5-pro-preview,Post-deployment,https://labs.scale.com/leaderboard/rli,"On the Remote Labor Index, which scores agents against real paid freelance deliverables, automation rates remain very low: Fable-5 leads at 15.80%, Opus 4.8 reaches 8.33% and Codex GPT 5.5 6.25%, with most entries below 3% and gemini-2.5-pro-preview last at 0.83%.",1 Fable-5 NEW 15.80 2 Opus 4.8 NEW 8.33 3 Codex GPT 5.5 NEW 6.25,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,economic-automation; remote-work; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. Score is Automation Rate; no confidence intervals are reported. Official scoring uses a private set of 230 of the 240 projects. TODO severity ensemble + Channel A/B/C.
SCALEAI-2026-07d-AUT1,SCALEAI-2026-07d,Scale AI,For-Profit,[Leaderboard] EnigmaEval,2026-07-23,Autonomy,claude-fable-5-high; gpt-5.6-sol-high; gemini-3.1-pro-preview-high; claude-opus-4-8-xhigh,Post-deployment,https://labs.scale.com/leaderboard/enigma_eval,"On the current EnigmaEval board claude-fable-5-high leads at 39.28 +/- 2.80, statistically tied with gpt-5.6-sol-high (37.12) and gemini-3.1-pro-preview-high (36.78), while gemini-3.5-flash-high (25.41) and claude-opus-4-8-xhigh (23.51) trail.",1 claude-fable-5-high 39.28 ± 2.80 1 gpt-5.6-sol-high 37.12 ± 2.80,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,puzzle-reasoning; multimodal; leaderboard; ranking,third-party-evaluator,Leaderboard page; a ranking across many models within one board is a comparative ranking. An open-source version of EnigmaEval was released on 23 July 2026 per the page update note. TODO severity ensemble + Channel A/B/C.
SCALEAI-2024-02-GOV1,SCALEAI-2024-02,Scale AI,For-Profit,Test and evaluation,2024-02,Governance - evaluation methodology,anonymised,N/A,https://static.scale.com/uploads/6019a18f03a4ae003acb1113/test-and-evaluation.pdf,"Scale AI reports that its hybrid human-plus-AI evaluation pipeline, which uses confidence estimates to decide when an LLM judge can replace a human, scores human preference to 86% accuracy while offloading up to 20% of the work to AI models.",high degree of accuracy (86%) while offloading a significant portion of the work to AI models (up to 20%),,,,,,,,,,,,,,,,,,,,,,,no,,methodology,hybrid-evaluation; llm-as-judge; cost-reduction; taxonomy,third-party-evaluator,PUBLICATION DATE UNVERIFIED: the cached text carries no date and the worklist field is empty; 2024-02 is inferred and should be confirmed.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2024-02-GOV2,SCALEAI-2024-02,Scale AI,For-Profit,Test and evaluation,2024-02,Governance - evaluation methodology,anonymised,N/A,https://static.scale.com/uploads/6019a18f03a4ae003acb1113/test-and-evaluation.pdf,"In Scale AI's safety-testing framework, generalist red teamers who work across many domains and projects had the highest rate of red-teaming success (80%), while expert red teamers, seeded with successful attacks from automated methods and generalists, produced the most harmful attacks.","generalist red teamers, who have experience red teaming across a variety of different domains and projects, had the highest rate of red teaming success (80%)",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,red-teaming; hybrid-red-teaming; safety-testing,third-party-evaluator,PUBLICATION DATE UNVERIFIED (inferred 2024-02).  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-09e-AUT1,SCALEAI-2025-09e,Scale AI,For-Profit,DR Benchmark 0914 v1,2025-09,Autonomy,Gemini Deep Research; OpenAI Deep Research; Perplexity Deep Research,Post-deployment,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/DR_Benchmark_0914_v1%20(5).pdf,"In the ResearchRubrics PDF, today's best deep research agents achieve only around 67% compliance with the expert-written rubrics, with systematic failures in implicit reasoning, multi-document synthesis and sustained sequential reasoning that the authors attribute to architectural limits rather than prompt engineering.",Our experiments reveal that today's best agents achieve only around 67% compliance with these rigorous rubrics,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,deep-research; rubrics; synthesis; agents,third-party-evaluator,PUBLICATION DATE UNVERIFIED: worklist date field is empty; 2025-09 inferred from the PDF filename (DR_Benchmark_0914) and its 2025-09 references. Same underlying work as the ResearchRubrics Labs page (2025-11-10) but a separate report.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-09e-AUT2,SCALEAI-2025-09e,Scale AI,For-Profit,DR Benchmark 0914 v1,2025-09,Autonomy,Gemini Deep Research; Perplexity Deep Research,Post-deployment,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/DR_Benchmark_0914_v1%20(5).pdf,Citation analysis showed a breadth-accuracy trade-off that no system resolved: Gemini DR produced 111 citations at 81% accuracy while Perplexity achieved 90% accuracy with only 31 citations.,Gemini DR produces 111 citations with 81% accuracy while Perplexity achieves 90% accuracy with only 31 citations,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,citations; grounding; breadth-accuracy-tradeoff,third-party-evaluator,PUBLICATION DATE UNVERIFIED (inferred 2025-09).  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-09e-GOV1,SCALEAI-2025-09e,Scale AI,For-Profit,DR Benchmark 0914 v1,2025-09,Governance - evaluation methodology,"anonymised (GPT-5, Claude-4.5 and Gemini-2.5-Pro as judges)",N/A,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/DR_Benchmark_0914_v1%20(5).pdf,"Ablations on rubric design found that adding brief concrete examples to criteria improves human-LLM judge alignment by 3-4% (binary) but that LLM-based rubric augmentation catastrophically degrades alignment by 15-20%, so expert curation cannot be replaced by automated expansion.","including concrete examples within rubric criteria improves alignment by 3-4% (binary) and 2-3% (ternary). However, LLM-based rubric augmentation, i.e., automatically expanding criteria with synthetic elaboration, catastrophically degrades alignment by 15-20%",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,rubric-design; llm-as-judge; human-alignment,third-party-evaluator,PUBLICATION DATE UNVERIFIED (inferred 2025-09).  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-07c-SOC1,SCALEAI-2025-07c,Scale AI,For-Profit,MultiNRC,2025-07,Societal,anonymised (14 leading LLMs),Post-deployment,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/MultiNRC.pdf,"The MultiNRC preprint reports that none of the 14 leading LLMs evaluated scored above 50% on more than 1,000 natively authored French, Spanish and Chinese reasoning questions.","current LLMs are still not good at native multilingual reasoning, with none scoring above 50% on MultiNRC",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,multilingual; reasoning; cultural-grounding,third-party-evaluator,"PUBLICATION DATE UNVERIFIED: worklist field empty; 2025-07 inferred from the matching Scale Labs page (2025-07-23). Separate report from the Labs page, recorded separately.  TODO severity ensemble + Channel A/B/C."
SCALEAI-2025-07c-SOC2,SCALEAI-2025-07c,Scale AI,For-Profit,MultiNRC,2025-07,Societal,anonymised (14 leading LLMs),Post-deployment,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/MultiNRC.pdf,The preprint reports the same English-versus-native-language gap: most models perform substantially better on the English equivalents of the culturally grounded maths questions (+10%) than on the originals.,Most models perform substantially better in math reasoning in English compared to in original languages (+10%),,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,multilingual-gap; english-bias; math-reasoning,third-party-evaluator,PUBLICATION DATE UNVERIFIED (inferred 2025-07).  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-09f-AUT1,SCALEAI-2025-09f,Scale AI,For-Profit,SWEAP Eval Scale,2025-09,Autonomy,GPT-5; widely used coding models,Post-deployment,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/SWEAP_Eval_Scale%20(9).pdf,"The SWE-Bench Pro preprint reports that under a unified scaffold, widely used coding models stay below 25% Pass@1 on the benchmark's 1,865 long-horizon problems, with GPT-5 highest at 23.3%.","we observe that their performance on SWE-B ENCH P RO remains below 25% (Pass@1), with GPT-5 achieving the highest score to date at 23.3%",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,software-engineering; long-horizon; benchmark,third-party-evaluator,PUBLICATION DATE UNVERIFIED: worklist field empty; 2025-09 inferred from the matching Scale Labs page (2025-09-19). Separate report (PDF) from the Labs page.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-09f-GOV1,SCALEAI-2025-09f,Scale AI,For-Profit,SWEAP Eval Scale,2025-09,Governance - evaluation methodology,N/A,N/A,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/SWEAP_Eval_Scale%20(9).pdf,"The preprint documents SWE-Bench Pro's contamination-resistant construction: 1,865 human-verified problems from 41 repositories split into a public copyleft set (11 repos), a held-out set (12 repos) and a commercial set of 18 proprietary startup codebases, with agent failure modes clustered from collected trajectories.","To better understand these limitations, we cluster the failure modes observed in the collected agent trajectories",,,,,,,,,,,,,,,,,,,,,,,no,,methodology,benchmark-design; contamination-resistance; failure-taxonomy,third-party-evaluator,PUBLICATION DATE UNVERIFIED (inferred 2025-09).  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-07d-AUT1,SCALEAI-2025-07d,Scale AI,For-Profit,WebGuard,2025-07,Autonomy,anonymised (frontier LLMs),Post-deployment,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/WebGuard.pdf,"The WebGuard preprint reports that even frontier LLMs achieve under 60% accuracy at predicting the outcome of state-changing web-agent actions and under 60% recall at flagging HIGH-risk actions across 4,939 annotated actions from 193 websites.",even frontier LLMs achieve less than 60% accuracy in predicting action outcomes and less than 60% recall in lagging HIGH-risk actions,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding; anonymised-model,web-agents; guardrails; risk-prediction,third-party-evaluator,PUBLICATION DATE UNVERIFIED: worklist field empty; 2025-07 inferred from the matching Scale Labs page (2025-07-21). Lead institution is Ohio State University with Scale AI and UC Berkeley co-authors.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-07d-GOV1,SCALEAI-2025-07d,Scale AI,For-Profit,WebGuard,2025-07,Governance - evaluation methodology,Qwen2.5VL-7B (fine-tuned guardrail),N/A,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/WebGuard.pdf,"Fine-tuning Qwen2.5VL-7B on WebGuard raised outcome-prediction accuracy from 37% to 80% and HIGH-risk recall from 20% to 76%, which the authors state still falls short of the near-perfect reliability high-stakes deployment would require.",boosting accuracy from 37% to 80% and HIGH-risk action recall from 20% to 76%,,,,,,,,,,,,,,,,,,,,,,,no,,methodology,guardrail-training; web-agents; open-weight,third-party-evaluator,PUBLICATION DATE UNVERIFIED (inferred 2025-07).  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-10-SOC1,SCALEAI-2025-10,Scale AI,For-Profit,Vtb paper,2025-10,Societal,GPT-5-think; multimodal LLMs,Post-deployment,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/vtb_paper.pdf,"The VisualToolBench preprint reports that on 1,204 open-ended think-with-images tasks, even the strongest model tested, GPT-5-think, reaches only an 18.68% pass rate.",Even the strongest model (GPT-5-think) reaches only 18.68% pass rate.,,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,visual-tool-use; multimodal; benchmark,third-party-evaluator,PUBLICATION DATE UNVERIFIED: worklist field empty; 2025-10 inferred from the preprint's latest references (September 2025) and the VTB leaderboard. Co-authored with UIUC.  TODO severity ensemble + Channel A/B/C.
SCALEAI-2025-10-SOC2,SCALEAI-2025-10,Scale AI,For-Profit,Vtb paper,2025-10,Societal,OpenAI models; Gemini-2.5-pro,Post-deployment,https://static.scale.com/uploads/654197dc94d34f66c0f5184e/vtb_paper.pdf,"The authors observe divergent tool-use behaviour between vendors: OpenAI models benefit from performing diverse image manipulations, while Gemini-2.5-pro shows no improvement from them.","We further observe divergent tool-use behaviors, with OpenAI models benefiting from diverse image manipulations while Gemini-2.5-pro shows no improvement.",,,,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding,tool-integration; multimodal; vendor-comparison,third-party-evaluator,"PUBLICATION DATE UNVERIFIED (inferred 2025-10). Comparative finding, so Tier B.  TODO severity ensemble + Channel A/B/C."
