venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
RAND Corporation,What Happens When AI and Gene Editing Come Together?,https://www.rand.org/pubs/podcasts/policy-currents/2023/what-happens-when-ai-and-gene-editing-come-together.html,2023-10-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,AUKUS as Big Science?,https://www.rand.org/pubs/commentary/2023/10/aukus-as-big-science.html,2023-10-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Machine Learning and gene editing at the helm of a societal evolution,https://www.rand.org/pubs/research_reports/RRA2838-1.html,2023-10-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Machine Learning and Gene Editing at the Helm of a Societal Evolution,https://www.rand.org/randeurope/research/projects/2023/ai-at-the-helm-of-a-species-evolution.html,2023-10-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Bridging Tech and Humanity: The Role of Foundation Models in Reducing Civilian Harm,https://www.rand.org/pubs/commentary/2023/10/bridging-tech-and-humanity-the-role-of-foundation-models.html,2023-10-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Dismantling the Disinformation Business of Chinese Influence Operations,https://www.rand.org/pubs/commentary/2023/10/dismantling-the-disinformation-business-of-chinese.html,2023-10-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The Operational Risks of AI in Large-Scale Biological Attacks: A Red-Team Approach,https://www.rand.org/pubs/research_reports/RRA2977-1.html,2023-10-16,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
RAND Corporation,Assessing and Suing an Algorithm: Perceptions of Algorithmic Decisionmaking,https://www.rand.org/pubs/research_reports/RRA2100-1.html,2023-10-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence and the Labor Force: A Data-Driven Approach to Identifying Exposed Occupations,https://www.rand.org/pubs/research_reports/RRA2655-1.html,2023-10-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Rage Against the Machine? Knowing How Technology and Artificial Intelligence Have — and Have Not — Affected Jobs in Recent Decades Offers Insight into How They Could Affect the Future of Work,https://www.rand.org/pubs/visualizations/DVA2655-1.html,2023-10-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The United States Isn't Ready for the New Age of AI-Fueled Disinformation,https://www.rand.org/pubs/commentary/2023/10/the-united-states-isnt-ready-for-the-new-age-of-ai.html,2023-10-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Taking the Measure of AI and National Security,https://www.rand.org/pubs/commentary/2023/09/taking-the-measure-of-ai-and-national-security.html,2023-09-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Preparing the Federal Response to Advanced Technologies,https://www.rand.org/pubs/testimonies/CTA2953-1.html,2023-09-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Machine Learning for Operational Decisionmaking in Competition and Conflict: A Demonstration Using the Conflict in Eastern Ukraine,https://www.rand.org/pubs/research_reports/RRA815-1.html,2023-09-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Preparing the Federal Response to Advanced Technologies,https://www.rand.org/multimedia/video/2023/09/19/preparing-the-federal-response-to-advanced-technologies.html,2023-09-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Progress or Peril? The Brave New World of Self-Driving Science Labs,https://www.rand.org/pubs/commentary/2023/09/progress-or-peril-the-brave-new-world-of-self-driving.html,2023-09-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,RAND Review: September-October 2023,https://www.rand.org/pubs/corporate_pubs/CPA682-19.html,2023-09-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The Rise of Generative AI and the Coming Era of Social Media Manipulation 3.0: Next-Generation Chinese Astroturfing and Coping with Ubiquitous AI,https://www.rand.org/pubs/perspectives/PEA2679-1.html,2023-09-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Money, Markets, and Machine Learning: Unpacking the Risks of Adversarial AI",https://www.rand.org/pubs/commentary/2023/08/money-markets-and-machine-learning-unpacking-the-risks.html,2023-08-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Deepfakes and Scientific Knowledge Dissemination,https://www.rand.org/pubs/external_publications/EP70217.html,2023-08-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,A Model for Regulating AI,https://www.rand.org/pubs/commentary/2023/08/a-model-for-regulating-ai.html,2023-08-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Rethinking Who's Winning the U.S.-China Tech Competition,https://www.rand.org/pubs/commentary/2023/08/rethinking-whos-winning-the-us-china-tech-competition.html,2023-08-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Development and Validation of Algorithms to Predict Activity, Mobility, and Memory Limitations Using Medicare Claims and Post-Acute Care Assessments",https://www.rand.org/pubs/external_publications/EP70208.html,2023-08-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Strategies to Improve the Impact of Artificial Intelligence on Health Equity: Scoping Review,https://www.rand.org/pubs/external_publications/EP70205.html,2023-08-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Ensuring That Government Use of Technology Serves the Public: Addendum,https://www.rand.org/pubs/testimonies/CTA2835-2.html,2023-08-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Advancing Trustworthy Artificial Intelligence: Addendum,https://www.rand.org/pubs/testimonies/CTA2824-2.html,2023-08-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The Pentagon's Chief Digital and Artificial Intelligence Officer: One Year In,https://www.rand.org/pubs/presentations/PTA2884-1.html,2023-07-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,ChatGPT Is Creating New Risks for National Security,https://www.rand.org/pubs/commentary/2023/07/chatgpt-is-creating-new-risks-for-national-security.html,2023-07-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Tackling the Existential Threats from Artificial Intelligence,https://www.rand.org/pubs/commentary/2023/07/tackling-the-existential-threats-from-artificial-intelligence.html,2023-07-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,New and Emerging Technology for Adult Social Care: The Example of Home Sensors with Artificial Intelligence (AI) Technology,https://www.rand.org/pubs/external_publications/EP70136.html,2023-06-30,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Ensuring That Government Use of Technology Serves the Public,https://www.rand.org/pubs/testimonies/CTA2835-1.html,2023-06-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Artificial Intelligence in the COVID-19 Response: Volume 2, Strategies to Improve the Impact of AI on Health Equity",https://www.rand.org/pubs/external_publications/EP70120.html,2023-06-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Advancing Trustworthy Artificial Intelligence,https://www.rand.org/pubs/testimonies/CTA2824-1.html,2023-06-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The AI Conspiracy Theories Are Coming,https://www.rand.org/pubs/commentary/2023/06/the-ai-conspiracy-theories-are-coming.html,2023-06-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Ensuring That Government Use of Technology Serves the Public,https://www.rand.org/multimedia/video/2023/06/22/ensuring-that-government-use-of-technology-serves-the-public.html,2023-06-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Advancing Trustworthy Artificial Intelligence,https://www.rand.org/multimedia/video/2023/06/22/advancing-trustworthy-artificial-intelligence.html,2023-06-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,How Should the U.S. Government Buy AI Tools?,https://www.rand.org/pubs/commentary/2023/06/how-should-the-us-government-buy-ai-tools.html,2023-06-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Avoiding Common Pitfalls Before Thinking About 'What Good Looks Like' in Digital Transformation of Adult Social Care,https://www.rand.org/pubs/commentary/2023/06/avoiding-common-pitfalls-before-thinking-about-what.html,2023-06-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Advancing Equitable Decisionmaking for the Department of Defense Through Fairness in Machine Learning,https://www.rand.org/pubs/research_reports/RRA1542-1.html,2023-06-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Artificial Intelligence in the COVID-19 Response: Volume 1, Applications Used in the Clinical and Public Health Response to COVID-19",https://www.rand.org/pubs/external_publications/EP70086.html,2023-06-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"AI, ChatGPT, and Language as Technology: Q&A with William Marcellino",https://www.rand.org/pubs/commentary/2023/05/ai-chatgpt-and-language-as-technology-qa-with-william.html,2023-05-12,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
RAND Corporation,ChatGPT's Work Lacks Transparency and That Is a Problem,https://www.rand.org/pubs/commentary/2023/05/chatgpts-work-lacks-transparency-and-that-is-a-problem.html,2023-05-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence: Challenges and Opportunities for the Department of Defense,https://www.rand.org/pubs/testimonies/CTA2723-1.html,2023-04-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence: Challenges and Opportunities for the Department of Defense,https://www.rand.org/multimedia/video/2023/04/19/artificial-intelligence-challenges-and-opportunities-for-the-department-of-defense.html,2023-04-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Center on AI, Security, and Technology Fellows",https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/fellows.html,2023-03-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,RAND Review: March-April 2023,https://www.rand.org/pubs/corporate_pubs/CPA682-16.html,2023-03-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Russia's Asymmetric Response to 21st Century Strategic Competition: Robotization of the Armed Forces,https://www.rand.org/pubs/research_reports/RRA1233-5.html,2023-03-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Challenges to U.S. National Security and Competitiveness Posed by AI,https://www.rand.org/pubs/testimonies/CTA2654-1.html,2023-03-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Challenges to U.S. National Security and Competitiveness Posed by AI,https://www.rand.org/multimedia/video/2023/03/08/challenges-to-us-national-security-and-competitiveness-posed-by-ai.html,2023-03-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,If I Knew Then What I Know Now... A Short Guide to Introducing New Technology in Adult Social Care,https://www.rand.org/pubs/external_publications/EP70009.html,2023-03-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,New and emerging technology for adult social care,https://www.rand.org/randeurope/research/projects/2023/new-emerging-technology-for-adult-social-care.html,2023-03-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,RAND President and CEO Presenting to House Permanent Select Committee on Intelligence,https://www.rand.org/pubs/articles/2023/rand-president-and-ceo-presenting-to-house-permanent-select-committee.html,2023-02-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Harnessing Mobile Technology to Enable U.S. Personnel Vetting,https://www.rand.org/pubs/research_reports/RRA1689-1.html,2023-02-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The opportunities and risks of deploying AI in the electricity system,https://www.rand.org/randeurope/research/projects/2023/ai-for-energy-security.html,2023-02-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Spotlight 2022–2023,https://www.rand.org/pubs/corporate_pubs/CPA1150-3.html,2023-01-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,RAND — Making a Difference,https://www.rand.org/pubs/corporate_pubs/CPA2487-1.html,2023-01-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Outsmarting Agile Adversaries in the Electromagnetic Spectrum,https://www.rand.org/pubs/research_reports/RRA981-1.html,2023-01-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Outsmarting Agile Adversaries in the Electromagnetic Spectrum: Executive Summary,https://www.rand.org/pubs/research_reports/RRA981-2.html,2023-01-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Designing Automated Writing Evaluation Systems for Ambitious Instruction and Classroom Integration,https://www.rand.org/pubs/external_publications/EP69118.html,2023-01-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Digital Health Products Miss a Massive and Crucial Piece of a Person's Health,https://www.rand.org/pubs/commentary/2022/12/digital-health-products-miss-a-massive-and-crucial.html,2022-12-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Operational Feasibility of Adversarial Attacks Against Artificial Intelligence,https://www.rand.org/pubs/research_reports/RRA866-1.html,2022-12-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Machine Learning in Public Policy: The Perils and the Promise of Interpretability,https://www.rand.org/pubs/perspectives/PEA828-1.html,2022-11-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence Applications Supporting Federal Agencies,https://www.rand.org/multimedia/video/2022/10/28/artificial-intelligence-applications-supporting-federal-agencies.html,2022-10-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence Applications Used in the Clinical Response to COVID-19: A Scoping Review,https://www.rand.org/pubs/external_publications/EP69042.html,2022-10-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Deception Detection,https://www.rand.org/pubs/research_briefs/RBA873-1.html,2022-10-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Looking for Lies: An Exploratory Analysis for Automated Detection of Deception,https://www.rand.org/pubs/research_reports/RRA873-1.html,2022-10-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Process evaluation of the Multi-Agency Advisory Service (MAAS) for AI and data-driven technologies in health and social care,https://www.rand.org/randeurope/research/projects/2022/maas-process-evaluation.html,2022-10-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Life Sciences Sector on the Cusp of Realising Game-Changing Potential of Quantum Computing Technologies,https://www.rand.org/news/press/2022/10/05.html,2022-10-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Using Quantum Computers and Simulators in the Life Sciences: Current Trends and Future Prospects,https://www.rand.org/pubs/research_reports/RRA1899-1.html,2022-10-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Applying quantum technologies to the life sciences,https://www.rand.org/randeurope/research/projects/2022/applying-quantum-technologies-to-the-life-sciences.html,2022-10-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Credit Building or Credit Crumbling? A Credit Builder Loan's Effects on Consumer Behavior and Market Efficiency in the United States,https://www.rand.org/pubs/external_publications/EP69027.html,2022-09-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Removing Barriers to Diversity in the UK and U.S. Militaries Could Bring Significant Operational and Strategic Advantage,https://www.rand.org/news/press/2022/08/24.html,2022-08-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Leveraging diversity for military effectiveness: Diversity, inclusion and belonging in the UK and US Armed Forces",https://www.rand.org/pubs/research_reports/RRA1026-1.html,2022-08-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Facebook Misinformation Is Bad Enough. The Metaverse Will Be Worse,https://www.rand.org/pubs/commentary/2022/08/facebook-misinformation-is-bad-enough-the-metaverse.html,2022-08-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Supporting the Royal Australian Navy's Campaign Plan for Robotics and Autonomous Systems: Enhancing Innovation,https://www.rand.org/pubs/research_reports/RRA1377-3.html,2022-08-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Hack Post-Quantum Cryptography Now So That Bad Actors Don't Do It Later,https://www.rand.org/pubs/commentary/2022/07/hack-post-quantum-cryptography-now-so-that-bad-actors.html,2022-07-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Supporting the Royal Australian Navy's Campaign Plan for Robotics and Autonomous Systems: Human-Machine Teaming and the Future Workforce,https://www.rand.org/pubs/research_reports/RRA1377-2.html,2022-07-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Artificial Intelligence, Deepfakes, and Disinformation: A Primer",https://www.rand.org/pubs/perspectives/PEA1043-1.html,2022-07-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Comparing the Organizational Cultures of the Department of Defense and Silicon Valley,https://www.rand.org/pubs/research_reports/RRA1498-2.html,2022-06-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Virtual roundtable on labelling initiatives, codes of conduct and other voluntary mechanisms to build trustworthy artificial intelligence (AI) systems: Summary report",https://www.rand.org/pubs/conf_proceedings/CFA1773-1.html,2022-06-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Use of Predictive Analytic Tools to Assess Technological Emergences and Acquisition Targets,https://www.rand.org/pubs/research_reports/RRA539-2.html,2022-06-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Exploring the Civil-Military Divide over Artificial Intelligence,https://www.rand.org/pubs/research_reports/RRA1498-1.html,2022-05-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Leveraging Machine Learning for Operation Assessment,https://www.rand.org/pubs/research_reports/RR4196.html,2022-05-09,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
RAND Corporation,"Labelling initiatives, codes of conduct and other self-regulatory mechanisms for artificial intelligence applications: From principles to practice and considerations for the future",https://www.rand.org/pubs/research_reports/RRA1773-1.html,2022-04-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Exploring ways to regulate and build trust in AI,https://www.rand.org/randeurope/research/projects/2022/exploring-ways-to-regulate-and-build-trust-in-artificial-intelli.html,2022-04-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Supporting the Royal Australian Navy's Campaign Plan for Robotics and Autonomous Systems: Emerging Missions and Technology Trends,https://www.rand.org/pubs/research_reports/RRA1377-1.html,2022-04-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Developing a Concept of Operations for Joint All-Domain Command and Control with an Embedded Role for Artificial Intelligence Applications,https://www.rand.org/pubs/external_publications/EP68900.html,2022-03-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Algorithms Teach Us Why Equity Is Hard,https://www.rand.org/pubs/commentary/2022/03/algorithms-teach-us-why-equity-is-hard.html,2022-03-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Airline Security Through Artificial Intelligence: How the Transportation Security Administration Can Use Machine Learning to Improve the Electronic Baggage Screening Program,https://www.rand.org/pubs/perspectives/PEA731-1.html,2022-03-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,U.S. Air Force Enlisted Classification and Reclassification: Potential Improvements Using Machine Learning and Optimization Models,https://www.rand.org/pubs/research_reports/RRA284-1.html,2022-03-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence for Wargaming and Modeling,https://www.rand.org/pubs/external_publications/EP68860.html,2022-02-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Roadmap of Scalable Analytic Methods,https://www.rand.org/pubs/corporate_pubs/CPA1893-1.html,2022-02-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Conspiracy Theories Have Much in Common. Their Differences May Hold the Key to Identifying When They Turn Violent.,https://www.rand.org/pubs/external_publications/EP68794.html,2021-12-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,An Exploratory Analysis of Trends in Text Data from Congressional Oversight Hearings,https://www.rand.org/pubs/perspectives/PEA779-1.html,2021-12-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Reining in COVID-19 Disinformation from China, Russia, and Elsewhere",https://www.rand.org/pubs/commentary/2021/11/reining-in-covid-19-disinformation-from-china-russia.html,2021-11-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Commercial and Military Applications and Timelines for Quantum Technology,https://www.rand.org/pubs/research_reports/RRA1482-4.html,2021-10-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,An Open-Source Method for Assessing National Scientific and Technological Standing: With Applications to Artificial Intelligence and Machine Learning,https://www.rand.org/pubs/research_reports/RRA1482-3.html,2021-10-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,A Structured Elicitation Approach to Identify Technology-Based Challenges: With Application to Inform Force Planning for Technological Surprise,https://www.rand.org/pubs/research_reports/RRA701-1.html,2021-10-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,AI Tools for Military Readiness,https://www.rand.org/pubs/research_reports/RRA449-1.html,2021-09-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Supporting the Royal Australian Navy's Strategy for Robotics and Autonomous Systems: Building an Evidence Base,https://www.rand.org/pubs/research_reports/RRA929-1.html,2021-09-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Narrative Review and Evidence Mapping: Artificial Intelligence in Clinical Care,https://www.rand.org/pubs/external_publications/EP68705.html,2021-08-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Evaluating the Effectiveness of Artificial Intelligence Systems in Intelligence Analysis,https://www.rand.org/pubs/research_reports/RRA464-1.html,2021-08-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,A Pilot Study Investigating STEM Learners' Ability to Decipher AI-generated Video,https://www.rand.org/pubs/external_publications/EP68701.html,2021-08-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Innovative technologies shaping the 2040 battlefield,https://www.rand.org/randeurope/research/projects/2021/innovative-technologies-shaping-the-2040-battlefield.html,2021-08-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Data-driven Decision Support Tools for Assessing the Vulnerability of Community Water Systems to Groundwater Contamination in Los Angeles County,https://www.rand.org/pubs/external_publications/EP68691.html,2021-07-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Natural Language Processing: Security- and Defense-Related Lessons Learned,https://www.rand.org/pubs/perspectives/PEA926-1.html,2021-07-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Platforms Should Use Algorithms to Help Users Help Themselves,https://www.rand.org/pubs/commentary/2021/07/platforms-should-use-algorithms-to-help-users-help.html,2021-07-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Exploring the Feasibility and Utility of Machine Learning-Assisted Command and Control: Volume 1, Findings and Recommendations",https://www.rand.org/pubs/research_reports/RRA263-1.html,2021-07-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Exploring the Feasibility and Utility of Machine Learning-Assisted Command and Control: Volume 2, Supporting Technical Analysis",https://www.rand.org/pubs/research_reports/RRA263-2.html,2021-07-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Improving Working Conditions Using Artificial Intelligence,https://www.rand.org/pubs/external_publications/EP68657.html,2021-06-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Improving working conditions using artificial intelligence,https://www.rand.org/randeurope/research/projects/2021/improving-working-conditions-using-artificial-intelligence.html,2021-06-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,How the EU Can Overcome Barriers to Using Artificial Intelligence in Border Security and Beyond,https://www.rand.org/pubs/commentary/2021/05/how-the-eu-can-overcome-barriers-to-using-artificial.html,2021-05-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,RAND Review: May-June 2021,https://www.rand.org/pubs/corporate_pubs/CPA682-5.html,2021-05-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Detecting Conspiracy Theories on Social Media: Improving Machine Learning to Detect and Understand Online Conspiracy Theories,https://www.rand.org/pubs/research_reports/RRA676-1.html,2021-04-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Army Analytic Capabilities: A Case Study Within Army Contracting Command and Its Implications,https://www.rand.org/pubs/research_reports/RRA106-1.html,2021-04-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"A History of the Third Offset, 2014–2018",https://www.rand.org/pubs/research_reports/RRA454-1.html,2021-03-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence-based Capabilities for the European Border and Coast Guard: Final Report,https://www.rand.org/pubs/external_publications/EP68583.html,2021-03-30,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence-based Capabilities for the European Border and Coast Guard: Executive Summary,https://www.rand.org/pubs/external_publications/EP68584.html,2021-03-30,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Towards an AI-Based Counter-Disinformation Framework,https://www.rand.org/pubs/commentary/2021/03/towards-an-ai-based-counter-disinformation-framework.html,2021-03-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,How AI can support the European Border and Coast Guard,https://www.rand.org/randeurope/research/projects/2021/european-border-coast-guard-artificial-intelligence.html,2021-03-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Technocultural Pluralism: A ""Clash of Civilizations"" in Technology?",https://www.rand.org/pubs/external_publications/EP68550.html,2021-03-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
