venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
"US Center for AI Standards and Innovation (CAISI, NIST)","Announcing the ""AI Agent Standards Initiative"" for Interoperable and Secure Innovation",https://www.nist.gov/news-events/news/2026/02/announcing-ai-agent-standards-initiative-interoperable-and-secure,2026-02-17,EXCLUDED - no findings,"Initiative launch announcement (standards development plans, stakeholder input); no findings",,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)","International Network for Advanced AI Measurement, Evaluation, and Science Publishes Consensus Areas on Practices for Automated Evaluations",https://www.nist.gov/news-events/news/2026/02/international-network-advanced-ai-measurement-evaluation-and-science,2026-02-13,EXCLUDED - no findings,"Consensus/best-practices announcement from the 10-country network; agreed practices and open questions, no evidence-backed findings (also promotes CAISI draft NIST AI 800-2, itself findings-free)",,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",Towards Best Practices for Automated Benchmark Evaluations,https://www.nist.gov/news-events/news/2026/01/towards-best-practices-automated-benchmark-evaluations,2026-01-30,EXCLUDED - no findings,"Draft guidance (NIST AI 800-2) released for public comment; recommendations only, no measured results or empirical demonstrations",,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",CAISI Issues Request for Information About Securing AI Agent Systems,https://www.nist.gov/news-events/news/2026/01/caisi-issues-request-information-about-securing-ai-agent-systems,2026-01-12,EXCLUDED - no findings,RFI announcement soliciting public input on AI agent security; no findings,,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",Apply on USAJobs: Open CAISI Position for an AI Research Scientist,https://www.nist.gov/news-events/news/2025/12/apply-usajobs-open-caisi-position-ai-research-scientist,2025-12-19,EXCLUDED - no findings,Job posting; no findings,,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",CAISI Evaluation of Kimi K2 Thinking,https://www.nist.gov/news-events/news/2025/12/caisi-evaluation-kimi-k2-thinking,2025-12-12,INCLUDED,"Measured results (CVE-Bench 50.5%, SMT 2025 93.1%, modest improvement over DeepSeek V3.1, CN-vs-EN censorship 26% vs 7%) — URL matches dataset report USCAISI-2025-12",USCAISI-2025-12,2026-08-01,agent
Collective Intelligence Project (Weval),Turing-Complete Governance (Research Brief),https://www.cip.org/research/turing-complete-governance,2022-10-01,EXCLUDED - no findings,"Fetched: conceptual essay on decentralized/programmable governance mechanisms; theory and opinion, no evidence-backed model, methodology, or process finding per SS1.0.",,2026-08-01,agent
Collective Intelligence Project (Weval),Co-owning the Future with Data Cooperatives @ Stanford HAI,https://www.cip.org/blog/data-cooperatives,2022-12-01,EXCLUDED - no findings,"Fetched: lightly edited transcript of a Stanford HAI talk proposing data cooperatives; policy proposal/opinion, no qualifying findings.",,2026-08-01,agent
Collective Intelligence Project (Weval),The Case for Collective Intelligence @ iWORD 2022,https://www.cip.org/blog/iwordci,2022-12-25,EXCLUDED - no findings,"Fetched: talk transcript from iWORD 2022 making the general case for collective intelligence; opinion/vision, no qualifying findings.",,2026-08-01,agent
Collective Intelligence Project (Weval),Generative AI and Democracy @ iWORD 2022,https://www.cip.org/blog/iword-generative-ai,2022-12-26,EXCLUDED - no findings,"Fetched: talk transcript on generative AI's impact on democracy and the knowledge commons; commentary, no evidence-backed evaluation findings.",,2026-08-01,agent
Collective Intelligence Project (Weval),Building The CI Corporation,https://www.cip.org/research/ci-corporation,2023-01-27,EXCLUDED - no findings,"Fetched: early research brief on alternative corporate/governance structures for a CI corporation; conceptual design work, no qualifying findings.",,2026-08-01,agent
Collective Intelligence Project (Weval),Generative AI and the Digital Commons,https://www.cip.org/research/generative-ai-digital-commons,2023-02-06,EXCLUDED - no findings,"Fetched: conceptual working paper (also on arXiv) on generative AI's effects on the digital commons and governance options; analysis and recommendations, no empirical model/methodology/process finding per SS1.0.",,2026-08-01,agent
Collective Intelligence Project (Weval),CIP Whitepaper (The Collective Intelligence Project),https://cip.org/s/CIP-Whitepaper.pdf,2023,EXCLUDED - no findings,"Fetched PDF (8 pp): founding whitepaper introducing CIP, the transformative technology trilemma, and the CI stack agenda; vision/plan document, no qualifying findings.",,2026-08-01,agent
Collective Intelligence Project (Weval),We should all get to decide what to do about AI (Introducing Alignment Assemblies),https://www.cip.org/blog/alignment,2023-05-23,EXCLUDED - no findings,"Fetched: announcement/opinion post introducing the Alignment Assemblies program; plans and argument, no evidence-backed findings.",,2026-08-01,agent
Collective Intelligence Project (Weval),Four Approaches to Democratizing AI (Policy Brief),https://www.cip.org/research/democratizing-ai,2023-07-05,EXCLUDED - no findings,"Fetched: policy brief laying out a four-part framework (collective fine-tuning, oversight, guidance, ownership); framework/recommendations, no qualifying findings.",,2026-08-01,agent
Collective Intelligence Project (Weval),Assessing Large Language Models: A Multidimensional View of the Elephant,https://www.cip.org/blog/a-multidimensional-view-of-the-elephant,2023-08-11,EXCLUDED - no findings,"Fetched: opinion essay arguing current LLM evaluation (red-teaming, benchmark evals) is too narrow and calling for pluralistic assessment; argument about how evals should be done, no evidence-backed methodology finding per SS1.0.",,2026-08-01,agent
Collective Intelligence Project (Weval),CIP and Anthropic launch Collective Constitutional AI,https://www.cip.org/blog/ccai,2023-10-17,EXCLUDED - duplicate/secondary,"Fetched: launch post restating CCAI results (public-constitution model less biased on stereotypes, equivalent on math/NLU/helpfulness-harmlessness) and deferring to the primary for detail; primary is Anthropic's joint report 'Collective Constitutional AI: Aligning a Language Model with Public Input' (anthropic.com, 2023-10-17).",,2026-08-01,agent
Collective Intelligence Project (Weval),AI Risk Prioritization: OpenAI Alignment Assembly Report,https://www.cip.org/research/participatory-ai-risk-prioritization,2023-10-31,EXCLUDED - no findings,"Fetched: primary report of a 1,000-person wiki-survey on public AI-risk priorities with OpenAI as committed audience; findings are about public opinion/values plus recommendations, not about a specific AI system, evaluation methodology, or evaluation process, so no qualifying finding per SS1.0.",,2026-08-01,agent
Collective Intelligence Project (Weval),Alignment Assemblies: Nine Months In,https://www.cip.org/blog/alignment-assemblies-nine-months-in,2023-11-16,EXCLUDED - no findings,"Fetched: nine-month progress recap of the Alignment Assemblies program (partners, lessons learned); summarizes CIP's own governance activities already described elsewhere and contains no qualifying model/methodology/process finding.",,2026-08-01,agent
Collective Intelligence Project (Weval),AI For Institutions: Website Launch & Update,https://www.cip.org/blog/ai-for-institutions-launch,2023-12-04,EXCLUDED - no findings,"Fetched: announcement of the ai4institutions.com website and workshop program; launch/update post, no qualifying findings.",,2026-08-01,agent
Collective Intelligence Project (Weval),2023 Annual Update,https://www.cip.org/s/CIP-2023-Annual-Update.pdf,2023,EXCLUDED - duplicate/secondary,"Fetched PDF (4 pp): annual funder update restating 2023 work; the only finding-like claims (public-constitution model retraining results; consensus-vs-controversial statement ratio) are from the Anthropic-CIP CCAI report (anthropic.com, 2023-10-17) and CIP's own 2023 posts; per SS5 annual summaries with no unique findings are secondary.",,2026-08-01,agent
Collective Intelligence Project (Weval),Four Approaches to Democratizing AI (Substack cross-post),https://blog.cip.org/p/four-approaches-to-democratizing,2024-01-10,EXCLUDED - duplicate/secondary,Fetched: explicit Substack republication ('republishing some of the best hits from our previous blog') of the 2023-07-05 cip.org policy brief 'Four Approaches to Democratizing AI'; primary is https://www.cip.org/research/democratizing-ai (itself EXCLUDED - no findings).,,2026-08-01,agent
Collective Intelligence Project (Weval),A Roadmap to Democratic AI (Report),https://www.cip.org/research/ai-roadmap,2024-03-18,EXCLUDED - no findings,"Fetched: launch post for the Roadmap to Democratic AI setting out paths toward collective stewardship of AI; recommendations/plan, no evidence-backed findings.",,2026-08-01,agent
Collective Intelligence Project (Weval),Beyond Public and Private: Collective Provision Under Conditions of Supermodularity (Report),https://www.cip.org/research/aw3xt4x7anrrufs8x0bgkn4fsklsom,2024-04-16,EXCLUDED - no findings,"Fetched: announcement of a jointly authored economic-theory paper on supermodular goods and collective provision; theory, no AI-system evaluation findings.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),PEReN's 2025 Activity Report,https://www.peren.gouv.fr/en/actualites/2026-07-28_rapport_activite_2025/,2026-07-28,EXCLUDED - no findings,"Annual activity report summary listing 2025 work areas (age verification, synthetic content detection, AI evaluation methodology development); institutional retrospective with no empirical evaluation findings about any AI model or system.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Resilient AI Challenge: PEReN at the heart of the technical evaluation of AI models,https://www.peren.gouv.fr/en/actualites/2026-07-20_resilient_ai_challenge/,2026-07-20,EXCLUDED - no findings,"Describes PEReN's role as technical evaluator of a model-compression challenge (Voxtral, Gemma 4, Sarvam-30B reference models); results are stated only as generic claims (compressed models comparable in performance with lower energy use) about anonymous participant submissions, with no specific qualifying finding about an identified AI model/system; no corresponding v9 report.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),What if we migrated cloud services? PEReN is conducting an experiment,https://www.peren.gouv.fr/en/perenlab/2026-07-15_migration_cloud/,2026-07-15,EXCLUDED - no findings,"PEReN Lab experiment for Arcep on portability/interoperability of cloud services (VMs and hosted AI services) under the Data Act; findings concern cloud-migration processes between providers, not the behavior, safety or capability of any AI model/system per section 1.0.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Generative AI under the environmental microscope: PEReN contributes to the Arcep report,https://www.peren.gouv.fr/en/actualites/2026-05-21_iag_et_environnement/,2026-05-21,INCLUDED,"PEReN's original empirical study (for Arcep, on the Jean Zay supercomputer) measuring inference energy consumption of 22 text-generation models (3B-123B params) with quantified findings: reasoning mode raises energy use up to 92%, MoE architecture cuts ~45%, quantization saves ~39%; matches v9 report FRANCE-2026-05 (finding FRANCE-2026-05-GOV1, sourced to the FR version of this page).",FRANCE-2026-05,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Renaud Labelle Appointed Director of PEReN,https://www.peren.gouv.fr/en/actualites/2026-03-30_nomination_renaud_labelle/,2026-03-30,EXCLUDED - no findings,Personnel announcement of PEReN's new director; no evaluation content or findings.,,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Shedding light on... No. 10 - An exploration of the engaging features of digital platforms,https://www.peren.gouv.fr/en/actualites/2026-01-14_eclairage_sur_fonctionnalites_engageantes/,2026-01-14,EXCLUDED - no findings,"Technical note (for DGMIC/REN) characterizing and taxonomizing engagement-maximizing design features of digital platforms affecting minors; platform-design analysis, not an evaluation of an AI model/system per section 1.0.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),INESIA - Results of an AI agent evaluation exercise by the International Network of AI Safety Institutes,https://www.peren.gouv.fr/en/actualites/2025-07-30_jointtesting_agentia/,2025-07-30,EXCLUDED - duplicate/secondary,"Announcement restating INESIA/PEReN participation in the third International Network joint testing exercise (multilingual fraud/sensitive-info-leakage strand + cybersecurity strand); the page defers all results to the UK AISI blog post and the detailed report; primary = Evaluation Report 'Advancing Methodologies for Agentic Evaluations Across Domains' (2025-07-17, v9 report UKAISI-2025-07-CYB1, whose source PDF is hosted on peren.gouv.fr).",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),PEReN 2024 activity report,https://www.peren.gouv.fr/en/actualites/2025-07-29_rapport_activite_2024/,2025-07-29,EXCLUDED - no findings,"Annual activity report summary of 2024 work areas (age verification, interoperability, artificial-content detection, AI evaluation methodologies); institutional retrospective, no empirical evaluation findings.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Opt-out protocols: a presentation to help you better understand the issues at stake,https://www.peren.gouv.fr/en/actualites/2025-07-21_etat_lieux_protocoles_opt-out/,2025-07-21,EXCLUDED - no findings,"Inventory (for the Ministry of Culture) of web crawlers and opt-out/rights-reservation protocols (robots.txt limitations, trust-based compliance); analysis of data-collection governance, not an evaluation finding about any AI model/system.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),INESIA - Results of joint testing for the improvement of LLM multilingual evaluation methodologies,https://www.peren.gouv.fr/en/actualites/2025-07-08_jointtesting_rapport/,2025-07-08,INCLUDED,"INESIA (ANSSI, Inria, LNE, PEReN) participated in the International Network multilingual joint testing exercise; this page publishes the results report (two anonymized open-weight models, >6,000 translated prompts, ten languages, five harm categories) with qualifying findings on safety-guarantee equivalence across languages; this exact URL is the v9 source URL for finding SGAISI-2025-07-JAI1 (report SGAISI-2025-07-JAI1).",SGAISI-2025-07-JAI1,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),PANAME: a partnership for privacy auditing of AI models,https://www.peren.gouv.fr/en/actualites/2025-06-26_cp_paname/,2025-06-26,EXCLUDED - no findings,"Launch announcement of the CNIL/ANSSI/PEReN/IPoP PANAME project to build an open-source privacy-audit library for AI models over 18 months; project/tool announcement, no evaluation findings.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Generated and original content: an example of an approach for identifying their similarity in a dataset of artistic images,https://www.peren.gouv.fr/en/perenlab/2025-05-16_contenu-genere-original-similarite/,2025-05-16,EXCLUDED - no findings,"PEReN Lab prototype demonstrating k-nearest-neighbor similarity search (CLIP embeddings) between generated and original artistic images; the reported tests characterize PEReN's own tool's performance and limits, not qualifying findings about a third-party AI model/system; no corresponding v9 report.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Detecting artificial content on social networks: a tool for knowing which detectors to trust,https://www.peren.gouv.fr/en/perenlab/2025-02-11_ai_summit/,2025-02-11,INCLUDED,"PEReN + Viginum empirical evaluation of the performance and robustness of state-of-the-art AI-content detectors under social-network transformations, finding only 2 of 13 image detectors beat random chance and text detectors degrade on short/French/stylized text; matches v9 report FRANCE-2025-02 (finding FRANCE-2025-02-SOC1, sourced to the FR version of this page).",FRANCE-2025-02,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),AI Action Summit 2025: PEReN and Viginum open collaborative artificial content meta-detector project,https://www.peren.gouv.fr/en/actualites/2025-01-10_aisummit_metadetector/,2025-01-10,EXCLUDED - no findings,"Pre-Summit announcement inviting contributions to an open-source meta-detector architecture for artificial content; describes tool objectives only, no evaluation results (the later 2025-02-11 PEReN Lab evaluation is a separate item, screened INCLUDED).",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Shedding light on… n°9 - « Opening up » social networks: 4 leads in 5 questions,https://www.peren.gouv.fr/en/actualites/2024-12-19_eclairage_sur_interoperabilite_rs/,2024-12-19,EXCLUDED - no findings,"Policy/technical analysis of four interoperability paths for opening social-network algorithms and their impacts; conceptual regulatory analysis, no empirical evaluation findings about any AI model/system.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),What are the risks and limits of generating convincing deepfakes?,https://www.peren.gouv.fr/en/perenlab/2024-12-03-hypertrucages/,2024-12-03,INCLUDED,"PEReN + CNIL/LINC empirical study of off-the-shelf deepfake generation tools (FaceFusion, inswapper_128, simswap_256, gfpgan_1.4) with human-annotation results showing non-experts can produce deepfakes informed viewers cannot reliably distinguish (annotator precision 0.41); matches v9 report FRANCE-2024-12 (finding FRANCE-2024-12-SOC1, sourced to the FR version of this page).",FRANCE-2024-12,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),GenAI model comparator: a clearer view of compliance with open source criteria,https://www.peren.gouv.fr/en/actualites/2024-10-29_comparateur_iag_open_source/,2024-10-29,EXCLUDED - no findings,"Interactive tool comparing the openness of popular GenAI models against the OSI open-source-AI definition; licensing/openness classification, not a behavioral, safety or capability evaluation finding per section 1.0.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Mobility platform workers: PEReN contributes to ARPE's 2023 study,https://www.peren.gouv.fr/en/actualites/2024-10-11_activite_2023_travailleurs_plateforme/,2024-10-11,EXCLUDED - no findings,"PEReN data-analysis contribution to ARPE's report on gig-worker income/duration indicators across 14 mobility platforms; labor-market statistics, no AI model/system evaluation findings.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"Technical support for the regulation of digital platforms, PEReN presents its 2023 activity report",https://www.peren.gouv.fr/en/actualites/2024-07-29_rapport_activite_2023/,2024-07-29,EXCLUDED - no findings,Fetched: annual activity report summarizing PEReN's institutional work on digital platform regulation; no empirical evaluation finding about a frontier AI system.,,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"Evaluation of the Culture pass, PEReN provides IGAC with its expertise in algorithmic systems",https://www.peren.gouv.fr/en/actualites/2024-07-22_rapport_igac_passculture/,2024-07-22,EXCLUDED - no findings,"Fetched: PEReN technical support to IGAC evaluating the Culture pass recommendation/usage data; concerns a cultural-subsidy app's algorithmic system, not a frontier AI model evaluation; no qualifying finding.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Shedding light on… n°8 - Privacy Sandbox: a collection of tools for third-party cookieless online advertising (update),https://www.peren.gouv.fr/en/actualites/2024-05-30_eclairage_sur_privacy_sandbox_actualisation/,2024-05-30,EXCLUDED - no findings,Fetched: explainer on Google's Privacy Sandbox ad-tech (technical/economic stakes of cookieless advertising); no frontier AI model evaluation finding.,,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),The French mobility orientation law on transport (2019): an initial analysis of the statistical indicators published by digital labour platforms in France,https://www.peren.gouv.fr/en/perenlab/2024-04-25-analyse-lom/,2024-04-25,EXCLUDED - no findings,Fetched: statistical analysis of transparency indicators published by gig-work/ride-hailing platforms under the LOM law; no AI model evaluation finding.,,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Shedding light on… n°7 – Open source and AI: rethinking synergies?,https://www.peren.gouv.fr/en/actualites/2024-04-03_eclairage_sur_os-iag/,2024-04-03,EXCLUDED - no findings,"Fetched: policy explainer on open-source licensing formats for generative AI; discursive analysis, no empirical evaluation finding about any named frontier model.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Governance of digital platforms,https://www.peren.gouv.fr/en/actualites/2024-02-23_transparence_plateforme/,2024-02-23,EXCLUDED - no findings,Fetched: launch announcement for a web space of infographics on platform transparency/moderation (Moderaviz); no frontier AI evaluation finding.,,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"Hackathon 2024, and the winners are...",https://www.peren.gouv.fr/en/actualites/2023-12-21_hackathon2024/,2023-12-21,EXCLUDED - no findings,Fetched: event recap of a DSA-themed hackathon co-organized with the European Commission; no evaluation findings asserted.,,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),EGI Agora: PEReN dialogues with citizens,https://www.peren.gouv.fr/en/actualites/2023-11-29_egi_agora/,2023-11-29,EXCLUDED - no findings,"Fetched: recap of PEReN's participation in a citizens' forum on information rights; outreach event, no evaluation findings.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Workshop on data access for research,https://www.peren.gouv.fr/en/actualites/2023-10-12_atelier_recherche/,2023-10-12,EXCLUDED - no findings,Fetched: announcement of an Arcom/PEReN workshop on DSA Article 40 data access for researchers; no evaluation findings.,,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),PEReN presents its Activity Report 2022,https://www.peren.gouv.fr/en/actualites/2023-07-28_rapport_activite_2022/,2023-07-28,EXCLUDED - no findings,"Fetched: annual activity report to supervisory ministers; institutional summary, no frontier AI model evaluation finding.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"DSA Stakeholder Event 2023: PEReN on hand to help ""Shaping the future of digital services""",https://www.peren.gouv.fr/en/actualites/2023-06-27_dsa_event/,2023-06-27,EXCLUDED - no findings,Fetched: recap of PEReN's participation in a European Commission DSA stakeholder event; no evaluation findings.,,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Shedding light on… n°6 - ChatGPT and the rise of conversational AI models,https://www.peren.gouv.fr/en/actualites/2023-04-06_eclairage_sur_chatgpt/,2023-04-06,EXCLUDED - no findings,"Fetched: technical explainer on how conversational AI models (ChatGPT/GPT-4) work, their challenges and limits; descriptive primer, no specific empirical evaluation finding asserted by PEReN about a named model.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Infographic: Hate speech detection,https://www.peren.gouv.fr/rapports/poster_heinenlign.pdf,2023-04,EXCLUDED - no findings,"Fetched PDF: poster describing PEReN's own CamemBERT-based French hate-speech detector applied to tweets; describes an internal tool, not an evaluation of a frontier AI system; no qualifying finding.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Infographic: Detection of deep-fake profile images,https://www.peren.gouv.fr/static/rapports/poster_articont.pdf,2023-04,EXCLUDED - no findings,"Fetched PDF: poster on PEReN's GAN-generated-image detection/attribution tool robust to JPEG compression; internal detection tool, not a frontier model evaluation; no qualifying finding.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Infographic: Assessing offers on a MarketPlace,https://www.peren.gouv.fr/static/rapports/poster_buyboxama.pdf,2023-04,EXCLUDED - no findings,"Fetched PDF: poster on a buybox/self-preferencing study of an online marketplace's offer-ranking algorithm; e-commerce platform algorithm, not a frontier AI system; no qualifying finding.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Infographic: Quantifying Dark Patterns Online,https://www.peren.gouv.fr/static/rapports/poster_darkpatt.pdf,2023-04,EXCLUDED - no findings,Fetched PDF (text extraction partial; judged from title and sibling posters in the same series): poster on measuring deceptive design (dark patterns) on websites/platforms; not a frontier AI model evaluation; no qualifying finding.,,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Conferences and Hackathon 2022 - Return on the event,https://www.peren.gouv.fr/en/actualites/2022-11-30_conferences_et_hackathon_2022/,2022-11-30,EXCLUDED - no findings,"Fetched: photo/video recap of a 2022 conference and hackathon on algorithms and regulation; event coverage, no evaluation findings.",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Shedding light on… n°5 - Google's AMP: from addiction to withdrawal?,https://www.peren.gouv.fr/en/actualites/2022-10-17_eclairage_sur_amp/,2022-10-17,EXCLUDED - no findings,"Fetched: explainer on Google's AMP web technology (advantages, disadvantages, adoption); web infrastructure topic, no AI evaluation finding.",,2026-08-01,agent
IndiaAI Safety Institute,India AI Governance Guidelines: Empowering Ethical and Responsible AI,https://indiaai.gov.in/article/india-ai-governance-guidelines-empowering-ethical-and-responsible-ai,2025-11-06,EXCLUDED - no findings,"Launch announcement of India's AI Governance Guidelines (principles, recommendations, action plan, incl. establishing an AI Safety Institute); pure governance-framework announcement/plan with no empirical, methodology, or process findings.",,2026-08-01,agent
IndiaAI Safety Institute,Expression of Interest (EOI) – Stress Testing Tools under Safe & Trusted AI,https://indiaai.gov.in/article/expression-of-interest-eoi-stress-testing-tools-under-safe-trusted-ai,2025-11-07,EXCLUDED - no findings,"Call for proposals (EOI, launched 07 Oct 2025) inviting India-based entities to build stress-testing tools under the Safe & Trusted AI pillar; solicitation only, no evaluation results or findings.",,2026-08-01,agent
IndiaAI Safety Institute,Expression of Interest on Stress Testing Tools (call page),https://indiaai.gov.in/expression-of-interest-on-stress-testing-tools,,EXCLUDED - no findings,"Near-empty landing/call page for the same Stress Testing Tools EOI (title only, no body content); a solicitation page with no findings of any kind.",,2026-08-01,agent
Meridian Labs,Introducing Petri 3.0,https://meridianlabs.ai/blog/posts/introducing-petri-3/,2026-05-07,EXCLUDED - no findings,"Tool announcement (Petri 3.0 architecture redesign); cites external orgs' work (UK AISI, Kissane et al.) in passing but asserts no evidence-backed finding of its own",,2026-08-01,agent
Meridian Labs,Cloud Sandboxes for Inspect,https://meridianlabs.ai/blog/posts/inspect-sandboxes/,2026-04-30,EXCLUDED - no findings,Pure product announcement of Inspect Sandboxes package (Daytona/Modal integration); no measured results or observed behaviors,,2026-08-01,agent
Meridian Labs,Long-Horizon Agents,https://meridianlabs.ai/blog/posts/long-horizon-agents/,2026-04-26,EXCLUDED - no findings,"Feature announcement (deepagent, Inspect SWE, compaction, checkpointing); only an unsupported performance remark with no data, no qualifying finding",,2026-08-01,agent
Meridian Labs,Announcing Inspect Flow,https://meridianlabs.ai/blog/posts/inspect-flow/,2026-03-04,EXCLUDED - no findings,"Pure product announcement of Inspect Flow workflow layer; illustrative code examples only, no empirical results",,2026-08-01,agent
Meridian Labs,Transcript Analysis with Inspect Scout,https://meridianlabs.ai/blog/posts/inspect-scout/,2026-02-25,EXCLUDED - no findings,"Product announcement of Inspect Scout transcript-analysis platform; acknowledges collaborators (UK AISI, US CAISI, METR, Apollo) but presents no findings",,2026-08-01,agent
Meridian Labs,Harbor Tasks for Inspect,https://meridianlabs.ai/blog/posts/inspect-harbor/,2026-02-12,EXCLUDED - no findings,Pure announcement integrating 80+ Harbor benchmarks into Inspect; no performance data or model claims,,2026-08-01,agent
Meridian Labs,Introducing Inspect Viz,https://meridianlabs.ai/blog/posts/inspect-viz/,2025-09-07,EXCLUDED - no findings,Pure product announcement of Inspect Viz visualization framework; no measured results or model behaviors,,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),Best Practice Guidance Document: Automated Evaluation of Large Language Models,https://sgaisi.sg/resources/guidance-document-automated-evaluation-of-large-language-models/,2026-07-23,EXCLUDED - no findings,Best-practice guidance document on automated LLM evaluation methodology; contains no empirical evaluation findings about any AI model or system.,,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),How should evaluators test AI systems (as opposed to models)?,https://sgaisi.sg/resources/how-should-evaluators-test-ai-systems-as-opposed-to-models/,2026-07-08,EXCLUDED - no findings,"Methodology commentary on how evaluators should test deployed AI systems (risk identification, test design, thresholds); educational framework only, no empirical findings about specific models/systems.",,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),Scale AI-IMDA Collaboration on AI Evaluation Research,https://sgaisi.sg/resources/scale-imda-collaboration-framework-to-advance-ai-evaluation-research/,2026-07-08,EXCLUDED - no findings,Announcement of a Scale AI-IMDA research collaboration on AI evaluation; no evaluation results or empirical findings reported.,,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),Singapore AI Safety Red Teaming Challenge 2026 Report,https://sgaisi.sg/resources/singapore-ai-safety-red-teaming-challenge-2026/,2026-07-07,INCLUDED,Report page for the 2026 SG AISI/IMDA red-teaming challenge; landing page is thin but the underlying report contains qualifying findings asserted by SG AISI (e.g. agents completing tasks while exhibiting data-handling failures); matches v9 report SGAISI-2026-07 (finding SGAISI-2026-07-SOC1).,SGAISI-2026-07,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),The 2026 Singapore Consensus on Global AI Safety Research Priorities,https://sgaisi.sg/resources/the-2026-singapore-consensus-on-global-ai-safety-research-priorities/,2026-07-07,EXCLUDED - no findings,"Research-priorities consensus document (agenda-setting), not an evaluation; no empirical findings about AI models or systems.",,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),An Evaluation of Data Leakage Risks in Tool-Using LLM Agents in Realistic Scenarios,https://sgaisi.sg/resources/evaluation-of-data-leakage-in-tool-using-llm/,2026-06-16,INCLUDED,"Joint SG AISI + Korea AISI evaluation of data-leakage risks in tool-using LLM agents across 12 realistic tasks; landing page links the full report (arXiv 2606.17114) which contains qualifying empirical findings (anonymized models are still qualifying findings, just non-trackable); matches v9 report SGAISI-KR-DataLeakage-Agents-2026 (findings SGAISI-2026-06-ALI1/ALI2).",SGAISI-KR-DataLeakage-Agents-2026,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),Testing AI Agents for Data Leakage Risks in Realistic Tasks,https://sgaisi.sg/resources/testing-ai-agents-for-data-leakage-risks-in-realistic-tasks/,2026-01-19,INCLUDED,"Bilateral SG AISI + KR AISI blogpost presenting original quantitative findings (fully-safe trajectory rates of 57%/36%/14% for anonymized Models A/B/C across customer-service, enterprise and personal productivity tasks); distinct from the June 2026 report per v9, which carries it as report SGAISI-2026-01-AUT1.",SGAISI-2026-01-AUT1,2026-08-01,agent
