Finding ID,Report ID,Institution,Report Title,Publication Date,Domain,Tags,Models / Systems,Access Type,Source URL,Finding,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Unanimous / SPLIT,Severity Source,Action Level,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Sources Checked,Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Traction Score,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,Confidence,Notes,Key Quote,Traceability Tag,Eval? (trackable),Action Trackable?,Finding Type,Scope
JOINT-2025-01-JAI1,CAISI-AGENT-HIJACKING-2025,US CAISI (NIST) + UK AI Security Institute,CAISI AI Agent Hijacking Evaluations -- 81% attack success rate,2025-01-17,Jailbreaks;Autonomy,claude-3.5-sonnet;anthropic;agent-hijacking;prompt-injection;red-teaming;us-caisi,Claude 3.5 Sonnet,Post-deployment,https://www.nist.gov/news-events/news/2025/01/technical-blog-strengthening-ai-agent-hijacking-evaluations,"CAISI red-teaming of agent hijacking showed new attacks raised success rates from 11% (strongest baseline attack) to 81% (strongest new attack) in the Workspace environment, and improved evaluation raised a key task's measured success from 57% to 80%.",C1,C1,C1,C1,yes,Coded,None,None,None,,,,,NIST technical blog 2025-01-17,None,,,,,,,,,Accountability gap (no action),High,High+None -> Strongly Disproportionate. Joint publication between USCAISI and UK AI Security Institute -- coded JOINT. No documented company response (Anthropic) to this specific publication.,This resulted in an increase in attack success rate from 11% for the strongest baseline attack to 81% for the strongest new attack.,traceable,yes,yes,capability-finding,government-AISI
UKAISI-2025-02-JAI1,UKAISI-2025-02,UK AISI,Fundamental limitations in defending LLM finetuning APIs,2025-02-20,Jailbreaks,openai;fine-tuning-api;finetuning-attacks;pointwise-undetectable;harmful-knowledge;jailbreak,OpenAI fine-tuning API (commercial closed model behind the API),Post-deployment,https://www.aisi.gov.uk/research/fundamental-limitations-in-defending-llm-finetuning-apis-2,"The authors demonstrate a class of 'pointwise-undetectable' finetuning attacks composed entirely of individually benign, low-perplexity samples that covertly transmit harmful knowledge. Tested against the live OpenAI fine-tuning API, the attacks succeeded in eliciting answers to harmful multiple-choice questions AND evaded an enhanced monitoring system built to detect finetuning attacks -- showing pointwise detection defences are fundamentally limited.",C1,C1,C1,C1,yes,Coded,None,None,None,,,,,https://www.aisi.gov.uk/research/fundamental-limitations-in-defending-llm-finetuning-apis-2,None,,,,,,,,,Accountability gap (no action),high,"Genuine eval, C1 (D6 safeguard defeat against live OpenAI finetuning API). No admissible Channel A (OpenAI own-domain) or Channel B response located despite the paper referencing OpenAI's enhanced monitoring; action_level None -> attribution None. Proportionality Disproportionate reflects Cat-1 finding with no observed company/policy response. Vendor named (OpenAI) but response unobservable.","We test our attacks against the OpenAI fine-tuning API, finding they succeed in eliciting answers to harmful multiple-choice questions, and that they evade an enhanced monitoring system we design that successfully detects other fine-tuning attacks.",traceable,yes,yes,capability-finding,government-AISI
UKAISI-2025-04-ALI1,UKAISI-2025-04,UK AISI,RepliBench: Measuring Autonomous Replication Capabilities,2025-04-22,Autonomy,claude-3.7-sonnet;anthropic;self-replication;replibench;autonomous-replication;pass@10,Claude 3.7 Sonnet,Post-deployment,https://arxiv.org/abs/2504.18565,"The best model evaluated (Claude 3.7 Sonnet, per the RepliBench paper) achieved greater than 50% pass@10 on 15 of 20 autonomous self-replication task families, and greater than 50% pass@10 on only 9 of 20 families on the hardest variants (paper abstract; results body says 10/20).",C1,C1,C1,C1,yes,Coded,None,None,None,,,,,"Anthropic RSP v2.0 (2024-10-15), v2.1 (2025-03-31), v2.2 (2025-05-14) — ARA->checkpoint reframing predates RepliBench and v2.1/v2.2 autonomy sections are identical; no RSP change attributable to RepliBench. No Anthropic blog/system-card/policy response to RepliBench found as of 2026-07-15.",None,None,,,Medium,,Dive into the Agent Matrix: A Realistic Evaluation of Self-Replication Risk in LLM Agents (arXiv:2509.25302) (https://arxiv.org/abs/2509.25302),"Bradford Saad, 'AI self-replication roundup' (LessWrong crosspost / Meditations on Digital Minds Substack) — discusses the RepliBench Claude 3.7 Sonnet >50% pass@10 on 15/20 task-families result (https://www.lesswrong.com/posts/Gxks46z8ecoSgfn4M/ai-self-replication-roundup)",,Accountability gap (no action),High,"Autonomous self-replication finding on Claude 3.7 Sonnet (RepliBench, UK AISI). NO documented Anthropic response: the RSP ARA->checkpoint reframing predates the finding by ~6 months (v2.0, 2024-10-15) and was unchanged in v2.1/v2.2. Prior 'weakened in response / Strongly Disproportionate' coding was based on a misattributed version and is RETRACTED.  [CLUBBED 2: NEW-013 + UKAISI-2025-04-ALI1]  [Report tested: 7 frontier models; best = Claude 3.7 Sonnet named in paper]",The best performing model has a >50% pass@10 score on 15/20 task families and a >50% pass@10 score for 9/20 families on the hardest variants.,traceable,yes,yes,capability-finding,government-AISI
JOINT-2025-00-BIO1,JOINT-2025-00,Joint UK AISI + US CAISI + Anthropic,Constitutional Classifiers Evaluation (Claude Opus 4 and 4.1),2025-09-12,Jailbreaks,universal-jailbreak;constitutional-classifiers;claude-opus-4;claude-opus-4.1;anthropic;encoded-attack;cipher,Claude Opus 4; Claude Opus 4.1,Pre-deployment,https://www.anthropic.com/news/strengthening-our-safeguards-through-collaboration-with-us-caisi-and-uk-aisi,"UK AISI/CAISI evaluators found multiple universal jailbreaks bypassing Claude Opus 4/4.1 Constitutional Classifiers -- via false annotations (falsely claiming human review), encoded attacks, cipher/character-substitution obfuscation, and string fragmentation; later patched/restructured.",C1,C1,C1,C1,yes,Coded,Substantive,Explicit,"Anthropic acknowledged the bypasses and, rather than patching each individually, restructured its safeguard architecture to address the underlying vulnerability class, feeding into next-generation Constitutional Classifiers (Classifiers++).","Rather than simply patching this individual exploit, the discovery prompted us to fundamentally restructure our safeguard architecture to address the underlying vulnerability class.",2025-09-12,0,https://www.anthropic.com/news/strengthening-our-safeguards-through-collaboration-with-us-caisi-and-uk-aisi,,Cited,NIST/CAISI announcement documents the government red-teaming collaboration that surfaced the vulnerabilities and notes Anthropic published concrete security improvements as a result; it does not detail the specific false-annotation bypass or impose binding requirements.,OpenAI and Anthropic recently published blog posts describing concrete security improvements made as a result of CAISI's research and evaluations,https://www.nist.gov/news-events/news/2025/09/caisi-works-openai-and-anthropic-promote-secure-ai-innovation,,,,,,Proportionate,High,"Access type pre-deployment -- private fix cannot be excluded as concurrent. Joint evaluation with Anthropic as co-author. Both channels Substantive; no override applies. EA Forum post 'Anthropic Quietly Backpedalling' disputes whether ASL-4 was pre-defined as promised.  [CLUBBED 5: JOINT-2025-00-BIO1 + JOINT-2025-00-JAI1 + NEW-098 + NEW-099 + NEW-100]  [SPLIT from JOINT-2025-00-BIO1; pending severity/response/channel] [MERGED 2026-07-16: BIO1+s2+s3+s4 -> one row (4 bypass techniques, single architecture-restructure response). Note: BIO1 ID is a misnomer; domain=Jailbreaks.] [SCOPE 2026-07-16: evaluators are GOVERNMENT (UK AISI + CAISI) -> in scope; but only Anthropic blog documents the specifics (no standalone AISI/CAISI report), so Source=Channel A (company-published circularity). AISI blog aisi.gov.uk/how-were-working... corroborates collaboration (Channel B). Stays; not dropped (unlike Gemini FSF which named no evaluator).]","Testers discovered that specific annotations, like falsely claiming human review had occurred, could bypass classifier detection entirely.",traceable,yes,yes,capability-finding,government-AISI
JOINT-2025-08-JAI1,JOINT-2025-08,Joint UK AISI + US CAISI,GPT-5 Pre-Deployment Evaluation (referenced in separate OpenAI blog -- NOT system card),2025-09-12,Bio-Chem;Jailbreaks,gpt-5;openai;universal-jailbreak;bio-misuse;safeguards;uk-aisi;cbrn,GPT-5 (gpt-5-thinking; gpt-5-main),Pre-deployment,https://openai.com/index/gpt-5-system-card/,UK AISI red-teaming of GPT-5's biological-misuse safeguards (May-August 2025) produced a set of universal jailbreaks against the monitoring systems; the Aug 13 GPT-5 system card (sec 6.3.3.5) explicitly credits UK AISI's Safeguards team.,C1,C1,C1,C1,yes,Coded,Partial,Explicit,"Fixes deployed (engineering, policy enforcement, classifier improvements); acknowledged in blog post","OpenAI improved the robustness of our monitoring stack by improving and measuring it against a set of universal jailbreaks UK AISI identified against the monitoring systems, which were discovered through both manual red teaming and automated attack techniques.",2025-09-12,0.0,https://openai.com/index/us-caisi-uk-aisi-ai-update/,"model card, blog, release notes, news search -- 2026-06-28",None,None,,,Medium,Transformer News (https://www.transformernews.ai/p/openai-shouldnt-be-deciding-if-its-gpt-55); Zvi Mowshowitz (https://thezvi.substack.com/p/gpt-5s-are-alive-basic-facts-benchmarks),,,,Under-response (gap),Low,"OVERRIDE applied: ch_a=Partial, ch_b=None -> Mixed; action claimed unverifiable per v2; jailbreak reported but AISI not credited in GPT-5 system card (arXiv:2601.03267 confirms omission); correction made in GPT-5.5 system card [FIX 2026-07-15: arXiv:2601.03267 IS the GPT-5 System Card itself (Aug 13), not a third-party paper confirming omission; ""arXiv confirms omission"" claim removed. Source URL changed blog->system card (company-published) to fix circularity; blog kept as Channel A Evidence. Attribution->Explicit. Sec 5.3.3.5->6.3.3.5.]","A multidisciplinary team at UK AISI, combining expertise in both AI red teaming techniques and the biosecurity domain, then sought to find universal jailbreaks against OpenAI's biosecurity safeguards.",traceable,yes,yes,capability-finding,government-AISI
NEW-146,JOINT-2025-08,Joint UK AISI + US CAISI,Working with US CAISI and UK AISI to build more secure AI sy,2025-09-12,Cyber,chatgpt-agent;openai;agent-security;vulnerability;exploit-chain;us-caisi;red-teaming,ChatGPT Agent,Mixed,https://openai.com/index/us-caisi-uk-aisi-ai-update/,"CAISI identified two novel security vulnerabilities in ChatGPT Agent and, combining traditional software vulnerabilities with AI vulnerabilities, developed a sophisticated exploit chain with an approximately 50% success rate (cyber/agent-security finding) - not captured by any GP",C1,C1,C1,C1,yes,Coded,Substantive,Explicit,Fixed both CAISI-identified ChatGPT Agent vulnerabilities within one business day of the report.,"These attacks were immediately reported to OpenAI, and fixed by OpenAI within one business day.",2025-09-12,0,https://openai.com/index/us-caisi-uk-aisi-ai-update/,,,,,,,,,,,Proportionate,,NEW-CANDIDATE,"The proof-of-concept attack developed by CAISI successfully bypassed various AI-based security protections, which led to a full exploit chain with a success rate of approximately 50%.",traceable,yes,yes,capability-finding,government-AISI
NEW-147,JOINT-2025-08,Joint UK AISI + US CAISI,Working with US CAISI and UK AISI to build more secure AI sy,2025-09-12,Jailbreaks,openai;chatgpt;moderation-bypass;data-exfiltration;product-configuration;uk-aisi,"OpenAI products (ChatGPT/API, configuration-level)",Mixed,https://openai.com/index/us-caisi-uk-aisi-ai-update/,UK AISI identified a set of product-configuration vulnerabilities where malicious content could be inputted or exfiltrated without triggering moderation; OpenAI made a range of product-configuration improvements to fix them.,C1,C1,C1,C1,yes,Coded,Substantive,Explicit,"OpenAI made product-configuration fixes for the vulnerabilities UK AISI identified where malicious content could be inputted or exfiltrated without triggering moderation, spanning engineering product fixes, policy-enforcement fixes, and focused classifier training to harden its monitoring stack.","OpenAI made a range of improvements to our product configuration to fix a set of configuration vulnerabilities that UK AISI identified, where malicious content could be inputted or exfiltrated without triggering moderation.",2025-09-12,0,https://openai.com/index/us-caisi-uk-aisi-ai-update/,,Cited,AISI official blog states AISI and CAISI work with frontier AI companies to identify and remediate system vulnerabilities and share broader lessons on making government-industry collaboration more effective for improving model safeguards.,AISI and CAISI work with companies to identify and remediate system vulnerabilities and share broader lessons on how to make government-industry collaboration more effective for improving model safeguards.,https://www.aisi.gov.uk/blog/how-were-working-with-frontier-ai-developers-to-improve-model-security,,,,,,Proportionate,,"NEW-CANDIDATE [2026-07-15: filled Models (product-level); company-published source (OpenAI blog = only source of finding, circular with Channel A). Trackable=yes: named company + specific config vulns + documented Substantive fix.]","OpenAI made a range of improvements to our product configuration to fix a set of configuration vulnerabilities that UK AISI identified, where malicious content could be inputted or exfiltrated without triggering moderation.",traceable,yes,yes,capability-finding,government-AISI
NEW-081,USCAISI-2025-09,US CAISI,Evaluation of DeepSeek AI Models (R1 / R1-0528 / V3.1),2025-09-30,Jailbreaks,deepseek-r1;deepseek;jailbreak;safeguards;us-caisi,DeepSeek R1-0528,Post-deployment,https://www.nist.gov/news-events/news/2025/09/caisi-evaluation-deepseek-ai-models-finds-shortcomings-and-risks,"Jailbreaking: R1-0528 responded to 94% of overtly malicious requests under a common jailbreaking technique, vs 8% for U.S. reference models (Jailbreaks safeguard finding).",C1,C1,C1,C1,yes,Coded,None,None,None,,,,,,,,,,Low,Enterprise Technology Association (joineta.org) (https://www.joineta.org/blog/nists-deepseek-evaluation-raises-the-stakes-in-the-global-ai-race),,,"DeepSeek models were up to 12x more vulnerable to malicious hijacking and responded to 94% of overtly harmful prompts, compared to just 8% for U.S. models.",Accountability gap (no action),,"NEW-CANDIDATE  [Report tested: DeepSeek R1, DeepSeek V3.1, GPT-5, Anthropic Opus 4]","DeepSeek’s most secure model (R1-0528) responded to 94% of overtly malicious requests when a common jailbreaking technique was used, compared with 8% of requests for U.S. reference models.",traceable,yes,yes,capability-finding,government-AISI
NEW-082,USCAISI-2025-09,US CAISI,Evaluation of DeepSeek AI Models (R1 / R1-0528 / V3.1),2025-09-30,Human Influence;Societal,deepseek-r1;deepseek;deepseek-v3.1;ccp-narratives;misinformation;censorship;us-caisi,"DeepSeek R1, DeepSeek R1-0528, DeepSeek V3.1",Post-deployment,https://www.nist.gov/news-events/news/2025/09/caisi-evaluation-deepseek-ai-models-finds-shortcomings-and-risks,CCP narratives: DeepSeek models echoed four times as many inaccurate and misleading CCP narratives as U.S. reference models (Human Influence/Societal finding).,C2,C2,C2,C2,yes,Coded,None,None,None,,,,,,,,,,High,Mirage News (https://www.miragenews.com/caisi-evaluation-of-deepseek-ai-models-finds-1544122/); TechRepublic (https://www.techrepublic.com/article/news-deepseek-security-gaps-caisi-study/); Cybernews (https://cybernews.com/security/nist-warns-of-flawed-deepseek-security-ccp-narratives/); HPCwire (https://www.hpcwire.com/off-the-wire/caisi-evaluation-of-deepseek-ai-models-finds-shortcomings-and-risks/); Homeland Security Newswire (https://www.homelandsecuritynewswire.com/dr20251006-evaluating-deepseek-ai-models-finds-shortcomings-and-risks),,,DeepSeek models echoed four times as many inaccurate and misleading CCP narratives as U.S. reference models did.,Proportionate (Cat2),,NEW-CANDIDATE  [Report tested: GPT-5; Anthropic Opus 4],DeepSeek models echoed four times as many inaccurate and misleading CCP narratives as U.S. reference models did.,traceable,yes,yes,capability-finding,government-AISI
NEW-080,USCAISI-2025-09,US CAISI,Evaluation of DeepSeek AI Models (R1 / R1-0528 / V3.1),2025-09-30,Alignment;Cyber,deepseek-r1;deepseek;agent-hijacking;prompt-injection;safeguards;us-caisi,DeepSeek R1-0528,Post-deployment,https://www.nist.gov/news-events/news/2025/09/caisi-evaluation-deepseek-ai-models-finds-shortcomings-and-risks,"Agent hijacking: agents based on DeepSeek's most secure model (R1-0528) were, on average, 12 times more likely than evaluated U.S. frontier models to follow malicious instructions (Alignment/Control safeguard finding).",C1,C1,C1,C1,yes,Coded,None,None,None,,,,,,,,,,Low,Mirage News (https://www.miragenews.com/caisi-evaluation-of-deepseek-ai-models-finds-1544122/),,,,Accountability gap (no action),,NEW-CANDIDATE  [Report tested: DeepSeek R1; DeepSeek V3.1; GPT-5; Anthropic Opus 4],"Agents based on DeepSeek’s most secure model (R1-0528) were, on average, 12 times more likely than evaluated U.S. frontier models to follow malicious instructions designed to derail them from user tasks.",traceable,yes,yes,capability-finding,government-AISI
USCAISI-2025-12-SOC1,USCAISI-2025-12,US CAISI,Evaluation of Kimi K2 Thinking (Moonshot AI),2025-12-12,Human Influence;Societal,kimi-k2;moonshot;censorship;prc-models;political-content;us-caisi,Kimi K2 Thinking (Moonshot AI -- PRC),Post-deployment,https://www.nist.gov/news-events/news/2025/12/caisi-evaluation-kimi-k2-thinking,"Kimi K2 Thinking showed high censorship of politically sensitive content in Chinese-language queries but substantially less censorship in English, Spanish, and Arabic.",C2,C2,C2,C2,yes,Coded,None,None,None,,,,,"model card, blog, release notes, news search -- 2026-06-28",None,None,,,,,,,,Proportionate (Cat2),Low,Differential censorship by language is a distinct societal risk finding separate from raw capability. Confidence Low -- limited public documentation of evaluation methodology.,"Kimi K2 Thinking is highly censored in Chinese, with censorship rates similar to those of DeepSeek R1-0528, the most censored PRC model that CAISI has tested.",traceable,yes,yes,capability-finding,government-AISI
JOINT-2026-02-JAI1,JOINT-2026-02,Joint UK AISI + US CAISI,GPT-5.3-Codex Evaluation (cited in OpenAI system card),2026-02-05,Jailbreaks;Cyber,gpt-5.3-codex;openai;universal-jailbreak;safety-reasoner;red-teaming;cyber;pass-at-200,GPT-5.3-Codex,Pre-deployment,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,"Within ~10 hours of manual red-teaming, UK AISI developed a single-message universal jailbreak against GPT-5.3-Codex's integrated Safety Reasoner safeguards, achieving 0.778 pass@200 on OpenAI's policy-violating cyber dataset.",C1,C1,C1,C1,yes,Coded,Substantive,Explicit,Explicitly named in OpenAI GPT-5.3-Codex system card; safeguard updates deployed prior to deployment,"We believe this risk to be sufficiently minimized primarily because discovering such jailbreaks will be challenging, users who succeed in jailbreaking the model will still be subject to detection and enforcement via our monitoring systems, and we expect to be able to discover and respond to publicly discovered jailbreaks via our existing bug bounty and rapid remediation programs.",2026-02-05,0.0,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,,None,None,,,Low,,,@S_OhEigeartaigh (Sean O hEigeartaigh) publicly praised the finding: 'Universal jailbreak of GPT-5.3-Codex in 10 hours ... a significant improvement in terms of model robustness' (https://x.com/S_OhEigeartaigh/status/2019747038762504410),,Proportionate,High,Pre-deployment access enabled jailbreak to be reported and safeguard updates deployed before public release  [Report tested: reference models] [CLUBBED 2026-07-15: JOINT-2026-02-JAI1 + JOINT-2026-02-CYB2 — same source sentence],"Over the course of about 10 hours of manual red-teaming, UK AISI developed a universal jailbreak (with retries) that achieved 0.778 pass@200 on a policy violating cyber dataset we provided.",traceable,yes,yes,capability-finding,government-AISI
NEW-153,JOINT-2026-02,Joint UK AISI + US CAISI,GPT-5.3-Codex System Card (OpenAI),2026-02-05,Cyber,gpt-5.3-codex;openai;us-caisi;vulnerability-discovery;cyber;autonomy,GPT-5.3-Codex,Pre-deployment,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,CAISI used GPT-5.3-Codex to find novel bugs in open- and closed-source software (to be responsibly disclosed) and observed it 'continued making meaningful progress on difficult cyber tasks across many compaction windows' — a distinct capability observation separate from the High-,C1,C1,C1,C1,yes,Coded,Substantive,Explicit,"OpenAI classified GPT-5.3-Codex as High capability for cybersecurity under its Preparedness Framework (a first) and activated its full cyber safeguard stack: dual-use safety training, two-tiered automated monitoring, a Trusted Access for Cyber program gating advanced capabilities, and actor-level enforcement with threat intelligence.","This is the first launch we are treating as High capability in the Cybersecurity domain under our Preparedness Framework, activating the associated safeguards.",2026-02-05,0,https://deploymentsafety.openai.com/gpt-5-3-codex/cyber-safeguards,,,,,,,,,,,Proportionate,,NEW-CANDIDATE,"CAISI observed that GPT-5.3-Codex continued making meaningful progress on difficult cyber tasks across many compaction windows, finding novel results even after 50M or more unique tokens and tens of hours of analysis.",traceable,yes,yes,capability-finding,government-AISI
ADD-04,JOINT-2026-02,Joint UK AISI + US CAISI,GPT-5.3-Codex Evaluation (cited in OpenAI system card),2026-02-05,Alignment;Autonomy,gpt-5.3-codex;openai;apollo-research;sabotage;ai-rd;alignment,GPT-5.3-Codex,,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,"Apollo Research: GPT-5.3-Codex shows strong AI-R&D SABOTAGE capability, mean best-of-10 0.88 (vs 0.75 GPT-5.2, 0.66 GPT-5.2-Codex), near-perfect and outperforming expert-ML-practitioner baselines.",C1,C1,C1,C1,yes,Coded,Acknowledged,Explicit,"GPT-5.3-Codex system card publishes Apollo Research's sabotage-suite results (mean best-of-10 0.88, above GPT-5.2's 0.75 and GPT-5.2-Codex's 0.66; model outperforms prior models and expert ML practitioner baselines) and frames them with caveats: short-horizon ML engineering tasks in a sandboxed environment where the model is explicitly instructed to compromise a target model via fine-tuning, which do not directly test whether it can reliably conceal sabotage or evade detection under realistic monitoring. No specific mitigation or deployment restriction announced for this capability.","While we do not yet have evidence that GPT-5.3-Codex demonstrates propensities for such misalignment or possesses the long range autonomy capabilities that such a scenario would require, this risk makes it important to mature our internal deployment posture ahead of more capable systems. Accordingly, we are accelerating work across evaluations, safeguards, and operating procedures.",2026-02-05,0,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf ; https://deploymentsafety.openai.com/gpt-5-3-codex/gpt-5-3-codex.pdf,,None,None,,,Low,"Don't Worry About the Vase (Zvi Mowshowitz, also on LessWrong) (https://thezvi.substack.com/p/chatgpt-53-codex-is-also-good-at); (https://thezvi.substack.com/p/chatgpt-53-codex-is-also-good-at)",,,"Apollo reports that the model demonstrates strong sabotage capabilities. In their sabotage suite, Apollo reports a mean best-of-10 score of 0.88 (max 1.00), compared to 0.75 for GPT-5.2 and 0.66 for GPT-5.2 Codex.",Under-response (gap),,ADD-04: completeness-audit; pending severity/response/channel,"In their sabotage suite, Apollo reports a mean best-of-10 score of 0.88 (max 1.00), compared to 0.75 for GPT-5.2 and 0.66 for GPT-5.2 Codex.",traceable,yes,yes,capability-finding,government-AISI
ADD-05,JOINT-2026-02,Joint UK AISI + US CAISI,GPT-5.3-Codex Evaluation (cited in OpenAI system card),2026-02-05,Alignment;Bio-Chem,gpt-5.3-codex;openai;apollo-research;sandbagging;evaluation-awareness;self-preservation;alignment,GPT-5.3-Codex,,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,"Apollo: model sometimes SANDBAGS on capability Q&A (bio/chem) even without an explicit in-context goal, and reasons explicitly about 'optimizing for survival' by avoiding deployment restrictions.",C1,C1,C1,C1,yes,Coded,Acknowledged,Explicit,"OpenAI's own GPT-5.3-Codex system card (sec. 5.1.4 ""Research Category Update: Sandbagging"") and deployment-safety hub report Apollo's sandbagging and ""optimizing for survival"" finding, contextualize it (sabotage evals are short-horizon and sandboxed; covert-deception rates low but non-zero), and cite asynchronous chain-of-thought deception monitoring and GPT-5-family safeguards; no sandbagging-specific fix.","These efforts span training, evaluation, and system-level safeguards, including work to align and train the values in our models, and detect and reduce scheming.",2026-02-05,0,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf ; https://deploymentsafety.openai.com/gpt-5-3-codex,,None,None,,,,,,,,Under-response (gap),,ADD-05: completeness-audit; pending severity/response/channel,"On deferred subversion / sandbagging, Apollo reports that the model sometimes sandbags on capabilities Q&A tasks (ex: biology or chemistry), including without an explicit in-context goal, and documents cases where the model reasons explicitly about ""optimizing for survival"" by avoiding deployment restrictions.",traceable,yes,yes,capability-finding,government-AISI
ADD-06,JOINT-2026-02,Joint UK AISI + US CAISI,GPT-5.3-Codex Evaluation (cited in OpenAI system card),2026-02-05,Jailbreaks;Cyber,gpt-5.2;openai;universal-jailbreak;safety-reasoner;red-teaming;cyber;false-negatives,GPT-5.3-Codex,,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,"In OpenAI's expert red-teaming campaigns against the cyber Safety Reasoner integrated with GPT-5.2-family checkpoints (1,375 hours on universal jailbreaks; 2,151 hours on adversarial policy coverage), red teamers found 6 complete and 14 partial universal jailbreaks plus 132 Safety Reasoner false negatives; OpenAI classified these as 'not blocking and will be remediated'.",C1,C1,C1,C1,yes,Coded,Partial,Explicit,"In the GPT-5.3-Codex system card, OpenAI reported red-teaming that found 6 complete (and 14 partial) universal jailbreaks and 132 Safety Reasoner false negatives, classified them as not launch-blocking, and committed to iterative remediation/patching; it also deployed a two-tiered cyber conversation monitor (a fast topical classifier plus a Safety Reasoner) optimized for high recall on harmful and high-risk dual-use requests.","Based on the nature of the jailbreaks identified, and the depth of safeguards in place for this launch, these are not blocking and will be remediated.",2026-02-05,0,https://cdn.openai.com/pdf/23eca107-a9b1-4d2c-b156-7deb4fbc697c/GPT-5-3-Codex-System-Card-02.pdf,,None,None,,,,,,,,Under-response (gap),,ADD-06: completeness-audit; pending severity/response/channel,"Of these, they found 6 complete universal jailbreaks, and 14 partial universal jailbreaks (where at least 4/6 rubric attempts contain violative outputs).",traceable,yes,yes,capability-finding,government-AISI
UKAISI-2026-02-JAI1,UKAISI-2026-02,UK AISI,Boundary Point Jailbreaking (BPJ),2026-02-17,Jailbreaks,boundary-point-jailbreaking;anthropic;constitutional-classifiers;automated-attack;black-box;jailbreak;red-teaming,Anthropic Constitutional Classifiers,Post-deployment,https://www.aisi.gov.uk/blog/boundary-point-jailbreaking-a-new-way-to-break-the-strongest-ai-defences,"BPJ, verified by Anthropic as the first fully automated black-box attack against its Constitutional Classifiers (which had withstood 3,700+ hours of human red-teaming with only one prior human-led success), raised rubric scores from 0% to 25.5% average / 39.9% max across 50 attempts at ~$330 and ~660k queries (68% average / 80.4% max with an additional elicitation step).",C1,C1,C1,C1,yes,Coded,None,None,None,,,0.0,,,None,None,,,Low,(https://newsletter.mlsafety.org/p/mlsn-20-ai-wellbeing-classifier-jailbreaking),"ML Safety Newsletter MLSN #20 (newsletter.mlsafety.org) (https://newsletter.mlsafety.org/p/mlsn-20-ai-wellbeing-classifier-jailbreaking); ""AI Safety at the Frontier: Paper Highlights of February & March 2026"" by gasteigerjo (LessWrong / aisafetyfrontier.substack.com) (https://aisafetyfrontier.substack.com/p/paper-highlights-of-february-and)",@OpenAINewsroom publicly acknowledged the AISI BPJ research and said it deployed mitigations (tweet confirmed to exist) (https://x.com/OpenAINewsroom/status/2023806364196434425); (https://www.lesswrong.com/posts/ckKZFqfSQGMye4JeK/ai-safety-at-the-frontier-paper-highlights-of-february-and),Researchers from the UK AI Security Institute developed a new method called Boundary Point Jailbreaking (BPJ) that significantly improves automated jailbreaking by extracting information about the decision processes of safety classifiers,Accountability gap (no action),High,Company response proportionate (both deployed mitigations); broader public/policy response disproportionately muted for finding showing SOTA defences broken for $330. No BBC/Guardian/Wired mainstream coverage confirmed. OVERRIDE: company channel Substantive but policy channel In guidance only -- Mixed at policy level but Proportionate overall given Substantive action.  [CLUBBED 5: UKAISI-2026-02-JAI1 + UKAISI-2026-02-JAI2 + NEW-040 + NEW-041 + NEW-043]  [SPLIT from UKAISI-2026-02-JAI1; pending severity/response/channel],"We believe BPJ is the first automated attack to succeed against Constitutional Classifiers, Anthropic's defence system that previously withstood over 3,700 hours of human red-teaming.",traceable,yes,yes,capability-finding,government-AISI
